paragraph,paragraphIndex,section
"Shin Ji-hoon (Hangul: 신지훈; born June 23, 1998) is a South Korean singer, actress and figure skater. She was signed under Cube Entertainment and Starline Entertainment. She is known as TOP 6 of SBS's K-pop Star Season 2. From 2017, Shin Ji-hoon became an individual singer.
",0,N/A
"== Discography ==
",1,== Discography ==
"Youth (2019)
",2,== Discography ==
"== Filmography ==
",3,== Filmography ==
"=== Television ===
",4,== Filmography == | === Television ===
"=== Film ===
",5,== Filmography == | === Film ===
"== Figure skating ==
",6,== Figure skating ==
"=== Competition results ===
",7,== Figure skating == | === Competition results ===
"=== Awards ===
",8,== Figure skating == | === Awards ===
"== Other activities ==
",9,== Other activities ==
"== References ==
",10,== References ==
"== External links ==
",11,== External links ==
Shin Ji-hoon's channel on YouTube (in Korean),12,== External links ==
