paragraph,paragraphIndex,section
"Frederick J. Maher is an American drummer, music programmer and record producer.
",0,N/A
"He was a member of the bands Massacre (1980–81), the Dance, Material, Scritti Politti, and has recorded and toured with Lou Reed. In 1984 he released Basic, an instrumental collaboration album with ex-Voidoids guitarist Robert Quine.
",1,N/A
"Maher's credits as a producer include Lou Reed's New York (1989), Trip Shakespeare's Across the Universe (1990), Matthew Sweet's Girlfriend (1991), Information Society's self-titled album (1988, which achieved platinum sales status), their 1990 album Hack, and a track on 1997's Don't Be Afraid. Maher co-produced Lloyd Cole's self-titled debut solo album.
",2,N/A
"Maher regularly works as a studio drummer, and he has often collaborated with entertainment producer Ron Baldwin.
",3,N/A
"== Discography ==
",4,== Discography ==
"=== Solo ===
",5,== Discography == | === Solo ===
"Basic (1984, with Robert Quine)
",6,== Discography == | === Solo ===
"== External links ==
",7,== External links ==
"Fred Maher at AllMusic
",8,== External links ==
"Fred Maher discography at Discogs 
",9,== External links ==
"Brief biography + discography
",10,== External links ==
"Analog Ears. Universal Audio WebZine, Volume 3, Number 2, April 2005.",11,== External links ==
