time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"May 14 , 1881 – March 7 , 1941","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1904,CD,YEAR_REGEX_1,TIME,time_reference,1,0
1910,CD,YEAR_REGEX_1,TIME,time_reference,3,0
1918,CD,YEAR_REGEX_1,TIME,time_reference,3,0
1917,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1918,CD,YEAR_REGEX_1,TIME,time_reference,1,1
nightclubs,NNS,DAY_TIME_REGEX,TIME,time_reference,3,1
1941,CD,YEAR_REGEX_1,TIME,time_reference,4,1
ten days,NN NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,1
a nearby nightclub,DT JJ NN,INARTICLE_REGEX PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER MODIFIER TIME,time_reference,4,1
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,2
1899,CD,YEAR_REGEX_1,TIME,time_reference,3,3
that the next year,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,4,4
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,5,4
"September 19 , 1904","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,6
1906,CD,YEAR_REGEX_1,TIME,time_reference,6,6
The next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,8,6
1908-09,JJ,YEAR_REGEX_1,TIME,time_reference,9,6
1910,CD,YEAR_REGEX_1,TIME,time_reference,10,6
today,NN,TIMELINE_REGEX,TIME,time_reference,11,6
1911,CD,YEAR_REGEX_1,TIME,time_reference,0,8
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,8
A year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,9
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,9
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,9
1943,CD,YEAR_REGEX_1,TIME,time_reference,3,9
the next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,9
now,RB,TIMELINE_REGEX,TIME,time_reference,4,9
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,10
the next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,10
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,12
the next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,12
1915,CD,YEAR_REGEX_1,TIME,time_reference,1,12
1917,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1917,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1918,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1918,CD,YEAR_REGEX_1,TIME,time_reference,2,13
"3,500 a week",CD DT NN,DIGIT_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,NUMERAL MODIFIER TIME,,2,13
The next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,13
1920,CD,YEAR_REGEX_1,TIME,time_reference,0,14
the 1920,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,14
1927,CD,YEAR_REGEX_1,TIME,time_reference,2,14
1925,CD,YEAR_REGEX_1,TIME,time_reference,3,14
Later years,RB NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,17
the 1929,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,18
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,18
nightclubs,NNS,DAY_TIME_REGEX,TIME,time_reference,2,18
"February 25 , 1941","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,19
nightclub,RB,DAY_TIME_REGEX,TIME,time_reference,0,19
ten days,NN NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,19
March 7,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,1,19
