time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 5 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Luri (born September 5, 1996), also known as Lee Su-hyun, is a South Korean singer and actress.",0,0,,54217451
2016,CD,YEAR_REGEX_1,TIME,time_reference,"She is known as a former contestant of Produce 101 and as a member of the girl group I.B.I, which debuted in 2016.",1,0,,54217451
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, she became a co-host of Tooniverse's Stress Out.",2,0,,54217451
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In the same year, she portrayed Lee Ha-ra in the drama Happy Talk as her first major leading role.",3,0,,54217451
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019, Lee Su-hyun changed her stage name to Luri (루리) in preparation of a solo debut.",4,0,,54217451
