time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
23 December 1967,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Carla Bruni-Sarkozy (born Carla Gilberta Bruni Tedeschi; Italian pronunciation: [ˈkarla dʒilˈbɛrta ˈbruːni teˈdeski]; 23 December 1967) is an Italian-French singer-songwriter and fashion model.,0,0,,1086479
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, she married Nicolas Sarkozy, then president of France.",1,0,,1086479
1987 to 1997,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,She was a model from 1987 to 1997 before taking up a career in music.,1,1,,1086479
2000,CD,YEAR_REGEX_1,TIME,time_reference,"She wrote several songs for Julien Clerc that were featured on his 2000 album, Si j'étais elle.",2,1,,1086479
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Bruni released her first album, Quelqu'un m'a dit, in 2003, which eventually spent 34 weeks in the top 10 of the French Albums Chart.",3,1,,1086479
34 weeks,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Bruni released her first album, Quelqu'un m'a dit, in 2003, which eventually spent 34 weeks in the top 10 of the French Albums Chart.",3,1,,1086479
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,Bruni won the Victoire Award for Female Artist of the Year at the 2004 Victoires de la Musique.,4,1,,1086479
the 2004,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Bruni won the Victoire Award for Female Artist of the Year at the 2004 Victoires de la Musique.,4,1,,1086479
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"The same year, Bruni released her second album, No Promises, then the following year, she released her third album, Comme si de rien n'était.",5,1,,1086479
then the following year,RB DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,"The same year, Bruni released her second album, No Promises, then the following year, she released her third album, Comme si de rien n'était.",5,1,,1086479
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Bruni released her fourth album, Little French Songs.",6,1,,1086479
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, Bruni released her fifth album, French Touch.",7,1,,1086479
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, she created the Carla Bruni-Sarkozy Foundation for philanthropic efforts.",0,2,,1086479
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, however, Bruni told Vanity Fair that her biological father is Italian-born Brazilian grocery magnate Maurizio Remmert.",2,4,== Early life and family ==,1086479
lasted six years,VBN CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,,"When Remmert met Marisa Borini at a concert in Turin, he was a 19-year-old classical guitarist, and their affair lasted six years.",3,4,== Early life and family ==,1086479
1959 – 4 July 2006,CD $ CD NNP CD,YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER NUMERAL TIME TIME,time_range,"She had a brother, Virginio Bruni Tedeschi (1959 – 4 July 2006), who died from complications of HIV/AIDS.",5,4,== Early life and family ==,1086479
the last quarter,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Her (legal) paternal grandparents and her maternal grandfather were Italian, while the last quarter of her ancestry is French.",6,4,== Early life and family ==,1086479
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Bruni is heiress to the fortune created by the Italian tire manufacturing company CEAT, founded in the 1920s by her legal grandfather, Virginio Bruni Tedeschi.",8,4,== Early life and family ==,1086479
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"The company was sold in the 1970s to Pirelli (the brand continues in its former subsidiary in India, founded in 1958).",9,4,== Early life and family ==,1086479
1958,CD,YEAR_REGEX_1,TIME,time_reference,"The company was sold in the 1970s to Pirelli (the brand continues in its former subsidiary in India, founded in 1958).",9,4,== Early life and family ==,1086479
1975,CD,YEAR_REGEX_1,TIME,time_reference,"The family moved to France in 1975, purportedly to escape the threat of kidnapping by the Red Brigades, a Communist terrorist group active in Italy in the 1970s and 1980s.",10,4,== Early life and family ==,1086479
the 1970s and 1980s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"The family moved to France in 1975, purportedly to escape the threat of kidnapping by the Red Brigades, a Communist terrorist group active in Italy in the 1970s and 1980s.",10,4,== Early life and family ==,1086479
1987–1996,CD,YEAR_REGEX_1,TIME,time_reference,1987–1996: Early career and modeling ===,1,6,== Career == | === 1987–1996: Early career and modeling ===,1086479
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Bruni signed with City Models in 1987, aged 19.",0,7,== Career == | === 1987–1996: Early career and modeling ===,1086479
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"By the 1990s, Bruni was among the 20 highest-paid fashion models, earning US$7.5 million in her peak year.",4,7,== Career == | === 1987–1996: Early career and modeling ===,1086479
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"By the 1990s, Bruni was among the 20 highest-paid fashion models, earning US$7.5 million in her peak year.",4,7,== Career == | === 1987–1996: Early career and modeling ===,1086479
11 April 2008,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 11 April 2008, a 1993 nude photograph of Bruni taken during her modelling career sold at auction for US$91,000 (€65,093) – more than 60 times the expected price.",6,7,== Career == | === 1987–1996: Early career and modeling ===,1086479
a 1993,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"On 11 April 2008, a 1993 nude photograph of Bruni taken during her modelling career sold at auction for US$91,000 (€65,093) – more than 60 times the expected price.",6,7,== Career == | === 1987–1996: Early career and modeling ===,1086479
of a 1999,IN DT CD,PREFIX_REGEX_1 INARTICLE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"She was a modeling subject of a 1999 trompe-l'œil wool-knit dress body painting by Joanne Gair that is included in Gair's second book, Body Painting: Masterpieces by Joanne Gair.",7,7,== Career == | === 1987–1996: Early career and modeling ===,1086479
1997–2005,CD,YEAR_REGEX_1,TIME,time_reference,1997–2005:,1,8,== Career == | === 1997–2005: Music career and debut album ===,1086479
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, Bruni quit the world of fashion to devote herself to music.",0,9,== Career == | === 1997–2005: Music career and debut album ===,1086479
1999,CD,YEAR_REGEX_1,TIME,time_reference,"She sent her lyrics to Julien Clerc in 1999, based on which he composed six tracks on his 2000 album Si j'étais elle.",1,9,== Career == | === 1997–2005: Music career and debut album ===,1086479
2000,CD,YEAR_REGEX_1,TIME,time_reference,"She sent her lyrics to Julien Clerc in 1999, based on which he composed six tracks on his 2000 album Si j'étais elle.",1,9,== Career == | === 1997–2005: Music career and debut album ===,1086479
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, her debut album Quelqu'un m'a dit, produced by Louis Bertignac and released in Europe, was a surprise hit, selling 2 million copies.",2,9,== Career == | === 1997–2005: Music career and debut album ===,1086479
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Three songs from the album appear in Hans Canosa's 2005 American film Conversations with Other Women, the song Le Plus Beau du quartier was used in H&M's Christmas 2006 commercial, and the title track was featured in the 2003 movie Le Divorce and in the 2009 movie (500) Days of Summer.",3,9,== Career == | === 1997–2005: Music career and debut album ===,1086479
Christmas 2006,NNP CD,HOLIDAY_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Three songs from the album appear in Hans Canosa's 2005 American film Conversations with Other Women, the song Le Plus Beau du quartier was used in H&M's Christmas 2006 commercial, and the title track was featured in the 2003 movie Le Divorce and in the 2009 movie (500) Days of Summer.",3,9,== Career == | === 1997–2005: Music career and debut album ===,1086479
the 2003,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Three songs from the album appear in Hans Canosa's 2005 American film Conversations with Other Women, the song Le Plus Beau du quartier was used in H&M's Christmas 2006 commercial, and the title track was featured in the 2003 movie Le Divorce and in the 2009 movie (500) Days of Summer.",3,9,== Career == | === 1997–2005: Music career and debut album ===,1086479
