time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"July 31 , 1931","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
the 1965,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0
1951,CD,YEAR_REGEX_1,TIME,time_reference,5,2
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,4
months,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,4
1957 to 1959,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,4
"1957 , Midnight","CD , NNP",YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,TIME MODIFIER TIME,,3,4
1963,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1965,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1978,CD,YEAR_REGEX_1,TIME,time_reference,4,4
1996,CD,YEAR_REGEX_1,TIME,time_reference,6,4
the 1998,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,6
the 2004,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,6
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,6
a 2005,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,6
2010,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1956 and 2006,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,6
2019,CD,YEAR_REGEX_1,TIME,time_reference,0,8
37 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,8
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,14
