time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Natalia Zamilska, known professionally as Zamilska (born 1989 in Zawiercie) is a Polish creator, composer, DJ and producer of electronic music.",0,0,,63447603
1989,CD,YEAR_REGEX_1,TIME,time_reference,Natalia Zamilska was born in 1989 in Zawiercie.,0,2,== Life ==,63447603
2014,CD,YEAR_REGEX_1,TIME,time_reference,In 2014 she moved to Warsaw.,4,2,== Life ==,63447603
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014 she debuted with an album Untune, which ranked 12 in the yearly toplist of The Quietus.",5,2,== Life ==,63447603
Of The Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Her second album, an OST to the game Ruiner, was nominated in the Electronic Album Of The Year category of Fryderyki 2017 and Digital Dragons 2018 award for the best game soundtrack.",7,2,== Life ==,63447603
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Her second album, an OST to the game Ruiner, was nominated in the Electronic Album Of The Year category of Fryderyki 2017 and Digital Dragons 2018 award for the best game soundtrack.",7,2,== Life ==,63447603
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Her second album, an OST to the game Ruiner, was nominated in the Electronic Album Of The Year category of Fryderyki 2017 and Digital Dragons 2018 award for the best game soundtrack.",7,2,== Life ==,63447603
2019,CD,YEAR_REGEX_1,TIME,time_reference,In 2019 she released a LP Uncovered.,9,2,== Life ==,63447603
2017,CD,YEAR_REGEX_1,TIME,time_reference,"The track  ""Dzielne kobiety"" (Brave women) by Paulina Przybysz produced by Zamilska was a part of an album ""Chodź tu"" (Come here) which won a Fryderyk in 2017.",1,3,== Life ==,63447603
the years 2017–2019,DT NNS CD,PREFIX_REGEX_1 TIME_UNIT_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"In the years 2017–2019 she was a host of a programme ""Nocny TransPort"" in national radio station Czwórka.",3,3,== Life ==,63447603
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016 she came out in an interview with Wysokie Obcasy, where she mentioned having a girlfriend.",4,3,== Life ==,63447603
2014,CD,YEAR_REGEX_1,TIME,time_reference,2014 – Untune,0,6,== Discography ==,63447603
2017,CD,YEAR_REGEX_1,TIME,time_reference,2017 – Ruiner Official Soundtrack [game soundtrack],0,7,== Discography ==,63447603
2019,CD,YEAR_REGEX_1,TIME,time_reference,2019 – UncoveredEPs,0,8,== Discography ==,63447603
2016,CD,YEAR_REGEX_1,TIME,time_reference,2016 – UNDONESingles,0,9,== Discography ==,63447603
2014,CD,YEAR_REGEX_1,TIME,time_reference,2014 – Quarrel,0,10,== Discography ==,63447603
2014,CD,YEAR_REGEX_1,TIME,time_reference,2014 – Quarrel II (Internal Defense),0,11,== Discography ==,63447603
2016,CD,YEAR_REGEX_1,TIME,time_reference,2016 – Closer,0,12,== Discography ==,63447603
2018,CD,YEAR_REGEX_1,TIME,time_reference,2018 – Jeśli wiesz co chcę powiedzieć,0,13,== Discography ==,63447603
2019,CD,YEAR_REGEX_1,TIME,time_reference,2019 – Hollow,0,14,== Discography ==,63447603
