time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1838–1911,CD,YEAR_REGEX_1,TIME,time_reference,"Wilhelmine Maria Franziska Neruda (1838–1911), also known as Wilma Norman-Neruda and Lady Hallé, was a Moravian virtuoso violinist, chamber musician, and teacher.",0,0,,15277235
1708–1780,CD,YEAR_REGEX_1,TIME,time_reference,"Her grandfather was the noted Bohemian composer Johann Baptist Georg Neruda (1708–1780), and her father, Josef Neruda (1807–1875),  was the organist of the cathedral of Brno.",1,2,== Life and career ==,15277235
1807–1875,CD,YEAR_REGEX_1,TIME,time_reference,"Her grandfather was the noted Bohemian composer Johann Baptist Georg Neruda (1708–1780), and her father, Josef Neruda (1807–1875),  was the organist of the cathedral of Brno.",1,2,== Life and career ==,15277235
of the 19th century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"Neruda, like many other influential musicians of the 19th century, was a child prodigy.",5,2,== Life and career ==,15277235
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"During her career as a child prodigy, Neruda's birth year was reported in different years, between 1838 and 1840.",7,2,== Life and career ==,15277235
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"During her career as a child prodigy, Neruda's birth year was reported in different years, between 1838 and 1840.",7,2,== Life and career ==,15277235
1838 and 1840,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"During her career as a child prodigy, Neruda's birth year was reported in different years, between 1838 and 1840.",7,2,== Life and career ==,15277235
1795–1875,CD,YEAR_REGEX_1,TIME,time_reference,"The family moved to Vienna, where she studied with Leopold Jansa (1795–1875), a professor at the University of Vienna.",0,3,== Life and career ==,15277235
August,NNP,MONTH_REGEX,TIME,time_reference,"At the age of 11, Neruda made her solo debut with the London Philharmonic Orchestra, performing a violin concerto by Charles August de Bériot.",0,4,== Life and career ==,15277235
1831–1885,CD,YEAR_REGEX_1,TIME,time_reference,Neruda married the Swedish musician Ludvig Norman (1831–1885) in Stockholm in 1864 and had two sons.,0,5,== Life and career ==,15277235
1864,CD,YEAR_REGEX_1,TIME,time_reference,Neruda married the Swedish musician Ludvig Norman (1831–1885) in Stockholm in 1864 and had two sons.,0,5,== Life and career ==,15277235
1885,CD,YEAR_REGEX_1,TIME,time_reference,"The remainder of their marriage would be spent apart, until Ludvig Norman's death in 1885.",4,5,== Life and career ==,15277235
1819–1895,CD,YEAR_REGEX_1,TIME,time_reference,Neruda married the German-English pianist and conductor Charles Hallé (1819–1895) in 1888.,0,6,== Life and career ==,15277235
1888,CD,YEAR_REGEX_1,TIME,time_reference,Neruda married the German-English pianist and conductor Charles Hallé (1819–1895) in 1888.,0,6,== Life and career ==,15277235
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"The two had met and performed together years prior on various chamber music tours, and stayed in regular correspondence.",1,6,== Life and career ==,15277235
1888,CD,YEAR_REGEX_1,TIME,time_reference,"When he was knighted later in 1888, Wilma Neruda adopted the title Lady Hallé.",2,6,== Life and career ==,15277235
a Monday,DT NNP,INARTICLE_REGEX WEEK_REGEX,MODIFIER TIME,time_reference,"Following some encouragement from Henri Vieuxtemps, she joined a Monday Popular Concert series in London with a string quartet, where she led from the first violin position except for when her lifelong friend Joseph Joachim was visiting and took this position.",1,7,== Life and career ==,15277235
the end of the 19th century,DT NN IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER NUMERAL TIME,time_reference,Tragedy would strike Neruda's life at the end of the 19th century.,0,8,== Life and career ==,15277235
1895,CD,YEAR_REGEX_1,TIME,time_reference,"In 1895, shortly after returning to London following a tour in South Africa with Lady Hallé, Charles Hallé died suddenly.",1,8,== Life and career ==,15277235
1898,CD,YEAR_REGEX_1,TIME,time_reference,"Yet again, a sudden and tragic death would affect Neruda: Ludvig died in a tragic accident in 1898 while climbing in the Dolomites.",4,8,== Life and career ==,15277235
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Despite the loss of her second husband and son, she embarked on a tour in the United States and Canada the year following Ludvig's death in 1899 and reportedly wore black during her performances there, as a tribute to her late son.",5,8,== Life and career ==,15277235
1899,CD,YEAR_REGEX_1,TIME,time_reference,"Despite the loss of her second husband and son, she embarked on a tour in the United States and Canada the year following Ludvig's death in 1899 and reportedly wore black during her performances there, as a tribute to her late son.",5,8,== Life and career ==,15277235
now,RB,TIMELINE_REGEX,TIME,time_reference,"In an interview, she revealed she had only studied with one master, Leopold Jansa, and discouraged anyone from seeking study with multiple teachers: ""I thoroughly disapprove of the system of changing schools so prevalent just now.",1,9,== Life and career ==,15277235
the last years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"""Neruda spent the last years of her life traveling between London and Berlin.",3,9,== Life and career ==,15277235
1901,CD,YEAR_REGEX_1,TIME,time_reference,Queen Alexandra appointed her Violinist to the Queen in 1901.,4,9,== Life and career ==,15277235
1911,CD,YEAR_REGEX_1,TIME,time_reference,"She died in 1911 in Berlin, aged 73.",5,9,== Life and career ==,15277235
20th century,JJ NN,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Due to Neruda's tremendous success as an international soloist, the subsequent 20th century saw an explosion in the number of female violinists.",0,11,== Legacy ==,15277235
1709,CD,YEAR_REGEX_1,TIME,time_reference,"While Neruda owned multiple violins, she performed most regularly on a Stradivarius violin from 1709.",0,13,== Legacy ==,15277235
