time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"February 26 , 1887 – March 3 , 1966","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1927,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1916,CD,YEAR_REGEX_1,TIME,time_reference,2,1
35 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,1
1887,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1857–1907,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1859–1921,CD,YEAR_REGEX_1,TIME,time_reference,0,3
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,3
one day,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,7,3
1889–1973,CD,YEAR_REGEX_1,TIME,time_reference,8,3
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,8,3
the Morning,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,12,3
Many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,13,3
1958,CD,YEAR_REGEX_1,TIME,time_reference,13,3
1925,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1932,CD,YEAR_REGEX_1,TIME,time_reference,2,5
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,2,5
1933,CD,YEAR_REGEX_1,TIME,time_reference,3,5
1916,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1933,CD,YEAR_REGEX_1,TIME,time_reference,5,5
1933,CD,YEAR_REGEX_1,TIME,time_reference,5,5
1947,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1935,CD,YEAR_REGEX_1,TIME,time_reference,2,6
1947,CD,YEAR_REGEX_1,TIME,time_reference,2,6
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,9
One evening,CD NN,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,,2,9
"October 15 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,12,9
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,13,9
