time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
24 September 1931 – 14 April 1999,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1959 and 1962,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,0
of the 1964,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,3,0
1971,CD,YEAR_REGEX_1,TIME,time_reference,4,0
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,0,1
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,1
now,RB,TIMELINE_REGEX,TIME,time_reference,5,3
today,NN,TIMELINE_REGEX,TIME,time_reference,5,3
an ad,DT NN,INARTICLE_REGEX ERA_REGEX,MODIFIER TIME,time_reference,0,4
Daily,NNP,PERIOD_REGEX,TIME,time_reference,0,4
a week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,4
one afternoon,CD NN,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,,2,4
1947,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,6
of the 1950s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,6
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,6
1959,CD,YEAR_REGEX_1,TIME,time_reference,3,6
recently,RB,TIMELINE_REGEX,TIME,time_reference,4,6
1958,CD,YEAR_REGEX_1,TIME,time_reference,5,6
