time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
9 February 1921 – 24 December 2005,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Constance Keene (9 February 1921 – 24 December 2005) was an American pianist, who was renowned for her 1964 recording of Sergei Rachmaninoff's Preludes and won critical acclaim for her recordings of the works of Johann Nepomuk Hummel, Carl Maria von Weber and Felix Mendelssohn, as well as Rachmaninoff's Études-Tableaux, Op.",0,0,,3563284
1964,CD,YEAR_REGEX_1,TIME,time_reference,"Constance Keene (9 February 1921 – 24 December 2005) was an American pianist, who was renowned for her 1964 recording of Sergei Rachmaninoff's Preludes and won critical acclaim for her recordings of the works of Johann Nepomuk Hummel, Carl Maria von Weber and Felix Mendelssohn, as well as Rachmaninoff's Études-Tableaux, Op.",0,0,,3563284
1943,CD,YEAR_REGEX_1,TIME,time_reference,She won the Naumburg Piano Competition in 1943.,2,1,,3563284
1946,CD,YEAR_REGEX_1,TIME,time_reference,"In 1946, she stood in for Vladimir Horowitz when he was unavailable for a concert, and she asserted that she was the only female pianist ever to have been given this honor.",3,1,,3563284
1949,CD,YEAR_REGEX_1,TIME,time_reference,"In 1949 she married Chasins, who died in 1987.",5,1,,3563284
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1949 she married Chasins, who died in 1987.",5,1,,3563284
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"For many years, she was on the faculty of the Manhattan School of Music, served as the chair of the Piano Department, and was a member of its board of trustees.",0,4,,3563284
