time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"February 22 , 1938","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,0
1920s,CD,YEAR_REGEX_1,TIME,time_reference,1,0
year,NN,TIME_UNIT_REGEX,TIME,time_reference,3,3
now,RB,TIMELINE_REGEX,TIME,time_reference,2,4
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1976,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1984,CD,YEAR_REGEX_1,TIME,time_reference,4,7
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,5,7
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,8
35 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,8
2005,CD,YEAR_REGEX_1,TIME,time_reference,1,8
of more than 50 years,IN JJR IN CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER NUMERAL TIME,time_reference,2,8
2003,CD,YEAR_REGEX_1,TIME,time_reference,3,8
"August 16 to December 16 , 2007","NNP CD TO NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,5,8
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1960–2021,CD,YEAR_REGEX_1,TIME,time_reference,1,10
year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,10
1970,CD,YEAR_REGEX_1,TIME,time_reference,3,10
June 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12
2006–2019,CD,YEAR_REGEX_1,TIME,time_reference,1,12
November 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,12
September 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,12
1970,CD,YEAR_REGEX_1,TIME,time_reference,1,12
2000,CD,YEAR_REGEX_1,TIME,time_reference,1,12
2003,CD,YEAR_REGEX_1,TIME,time_reference,1,12
2009,CD,YEAR_REGEX_1,TIME,time_reference,1,12
December 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,12
2017,CD,YEAR_REGEX_1,TIME,time_reference,2,12
2018,CD,YEAR_REGEX_1,TIME,time_reference,2,12
"May 23 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,12
October 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,12
March 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,12
"December 23 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,12
2020,CD,YEAR_REGEX_1,TIME,time_reference,6,12
2015,CD,YEAR_REGEX_1,TIME,time_reference,6,12
November 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,12
2015,CD,YEAR_REGEX_1,TIME,time_reference,8,12
"September , 2021","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,9,12
Now,RB,TIMELINE_REGEX,TIME,time_reference,10,12
2009,CD,YEAR_REGEX_1,TIME,time_reference,10,12
more than 200 years,JJR IN CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,10,12
1900–2002,CD,YEAR_REGEX_1,TIME,time_reference,12,12
2003,CD,YEAR_REGEX_1,TIME,time_reference,12,12
The 2013,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,13
2019,CD,YEAR_REGEX_1,TIME,time_reference,1,13
a previously,DT RB,INARTICLE_REGEX TIMELINE_REGEX,MODIFIER TIME,time_reference,2,13
July 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,13
1964–2007,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,15
of the Year 2020,IN DT NN CD,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME TIME,time_reference,0,16
