time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
26 May 1773 – 26 December 1836,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Hans Georg Nägeli (26 May 1773 – 26 December 1836) was a composer and music publisher.,0,0,,13474161
the 1790s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He studied under his father as a child, and then opened a private music shop and publishing firm in the 1790s.",1,1,,13474161
1803,CD,YEAR_REGEX_1,TIME,time_reference,"In 1803 he began publishing the Repertoire des Clavecinistes, which included the first editions of keyboard pieces by composers such as Muzio Clementi, Johann Baptist Cramer, and Ludwig van Beethoven.",2,1,,13474161
1836,CD,YEAR_REGEX_1,TIME,time_reference,He died in Zurich in 1836.,4,1,,13474161
1815,CD,YEAR_REGEX_1,TIME,time_reference,"His ""Gold'ne Abendsonne"" (1815) was adapted by others for various purposes.",1,2,,13474161
Today,NN,TIMELINE_REGEX,TIME,time_reference,"One version of the tune, sung by a bird (feathered) on Today, was described by its presenters as a ""Folk Song"", but also appears in various music editions of the Metrical psalter (as the tune ""Zurich""), where it is correctly attributed to Nägeli.",2,2,,13474161
presenters,NNS,TIMELINE_REGEX,TIME,time_reference,"One version of the tune, sung by a bird (feathered) on Today, was described by its presenters as a ""Folk Song"", but also appears in various music editions of the Metrical psalter (as the tune ""Zurich""), where it is correctly attributed to Nägeli.",2,2,,13474161
Nowadays,NNS,TIMELINE_REGEX,TIME,time_reference,Nowadays he is probably best known for the hymn (and psalm) tune Dennis.,0,3,,13474161
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Harvard, 1996, p. 627.",1,5,== Sources ==,13474161
