time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 15 , 1985","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Sarah Marie Shook (born September 15, 1985) is an American country music singer-songwriter from North Carolina.",0,0,,54323844
9 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"When Shook was 9 years old they taught themselves piano, and in high school they taught themselves acoustic guitar.",2,2,== Early life ==,54323844
July 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In July 2005, when they were 19 years old, they and their family moved to Garner, North Carolina.",4,2,== Early life ==,54323844
19 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"In July 2005, when they were 19 years old, they and their family moved to Garner, North Carolina.",4,2,== Early life ==,54323844
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Shook started their first band, Sarah Shook and the Devil.",0,4,== Career ==,54323844
2013,CD,YEAR_REGEX_1,TIME,time_reference,"The band released a seven-song EP, 2013's Seven but disbanded later the same year.",2,4,== Career ==,54323844
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"The band released a seven-song EP, 2013's Seven but disbanded later the same year.",2,4,== Career ==,54323844
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Shook formed the band, Sarah Shook and the Dirty Hands, with Devil bandmate Eric Peterson.",3,4,== Career ==,54323844
late 2013,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Shook started a new band called Sarah Shook & the Disarmers in mid to late 2013.,0,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
"October 16 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Sarah Shook and the Disarmers released her first full-length album Sidelong, on October 16, 2015, at the Cat's Cradle Back Room in Chapel Hill, NC, with a re-release in 2017.",2,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Sarah Shook and the Disarmers released her first full-length album Sidelong, on October 16, 2015, at the Cat's Cradle Back Room in Chapel Hill, NC, with a re-release in 2017.",2,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
April 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The record was tracked and recorded live in April 2015.,4,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
January 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She signed with Kathie Russell of RedKats Artist Management, which led to her signing with Chicago's Bloodshot Records in January 2017.",6,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
Week,NNP,TIME_UNIT_REGEX,TIME,time_reference,The records was number 2 on Indy Week's top 25 best albums of 2015.,7,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
of 2015,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The records was number 2 on Indy Week's top 25 best albums of 2015.,7,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
July 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Sarah Shook and the Disarmers were listed as one of 10 New Country Artists to Know in July 2016.,8,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Also in 2016, BuzzFeed Community listed Shook as one of five women country artists who are impacting music, and the album received positive reviews.",9,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
April 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In April 2018, Sarah Shook & the Disarmers released their second record, which was called Years, on Bloodshot Records.",10,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"In April 2018, Sarah Shook & the Disarmers released their second record, which was called Years, on Bloodshot Records.",10,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Music critic Greg Kot compares their vocals to those of jazz vocals, noting that Shook and the band, who have toured together for years, are ferocious.",13,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
of the week,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The song, ""Good as Gold,"" was chosen as one of Rolling Stone's 10 best country and Americana songs of the week in March 2018.",14,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
March 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The song, ""Good as Gold,"" was chosen as one of Rolling Stone's 10 best country and Americana songs of the week in March 2018.",14,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,Years has received positive reviews.,15,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
29 April 2018,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"A documentary, What it Takes: film en douze tableaux, from director Gorman Bechard premiered at Independent Film Festival Boston 29 April 2018, and was released to DVD on November 9, 2018.",17,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
"November 9 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"A documentary, What it Takes: film en douze tableaux, from director Gorman Bechard premiered at Independent Film Festival Boston 29 April 2018, and was released to DVD on November 9, 2018.",17,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,The film follows Shook as they wrote and recorded their album Years.,18,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
November 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"""In November 2021, Shook announced a third album, Nightroamer, to be released on February 18, 2022 via Thirty Tigers (following the sale of Bloodshot Records, which had caused the album to be delayed).",22,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
Nightroamer,NNP,DAY_TIME_REGEX,TIME,time_reference,"""In November 2021, Shook announced a third album, Nightroamer, to be released on February 18, 2022 via Thirty Tigers (following the sale of Bloodshot Records, which had caused the album to be delayed).",22,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
"February 18 , 2022","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""In November 2021, Shook announced a third album, Nightroamer, to be released on February 18, 2022 via Thirty Tigers (following the sale of Bloodshot Records, which had caused the album to be delayed).",22,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
the past,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"Shook said of the album, ""I think this record is different than ones we’ve done in the past.",24,6,== Career == | === Sarah Shook & the Disarmers ===,54323844
