time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
Wednesday,NNP,WEEK_REGEX,TIME,time_reference,Later he performed in a PTA-hosted Ash Wednesday fundraising fair at his Ewarton grade school.,0,9,== Biography == | === Early life ===,51090287
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,In the 1980s as Rankin Don he recorded the hits,0,12,== Biography == | === Musical career ===,51090287
the 2000s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,In the 2000s as Father Goose he was featured on several Dan Zanes albums such as Rocket Ship Beach and Catch That Train!,1,19,== Biography == | === Musical career ===,51090287
2008,CD,YEAR_REGEX_1,TIME,time_reference,In 2008 as Don Chibaka he gave his performance on the Etcetera single Dance Like That (Remix) featuring Richie Stephens and Kevin Lyttle.,0,20,== Biography == | === Musical career ===,51090287
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, Rhoden discovered he had kidney failure.",2,22,== Biography == | === Personal life ===,51090287
December 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He received a kidney in December 2015 after eight years on dialysis, twice on life support and other complications.",3,22,== Biography == | === Personal life ===,51090287
eight years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He received a kidney in December 2015 after eight years on dialysis, twice on life support and other complications.",3,22,== Biography == | === Personal life ===,51090287
currently,RB,TIMELINE_REGEX,TIME,time_reference,The kidney transplant was successful: he has made a full recovery and is currently still performing and hosting music workshops for children.,4,22,== Biography == | === Personal life ===,51090287
1989 One,CD CD,YEAR_REGEX_1 BASIC_NUMBER_REGEX_1,TIME NUMERAL,,1989 One In A Million feat: Jerry Chapter,0,25,== Discography == | === Rankin Don ===,51090287
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990 Can't Find Mi Love feat: King Ledgi,0,26,== Discography == | === Rankin Don ===,51090287
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990 Whip Appeal feat: King Ledgi,0,27,== Discography == | === Rankin Don ===,51090287
1992,CD,YEAR_REGEX_1,TIME,time_reference,1992 Baddest DJ,0,28,== Discography == | === Rankin Don ===,51090287
1994,CD,YEAR_REGEX_1,TIME,time_reference,1994 Black Queen feat: Singing Singing,0,29,== Discography == | === Rankin Don ===,51090287
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996 Real McCoy,0,30,== Discography == | === Rankin Don ===,51090287
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996,0,31,== Discography == | === Rankin Don ===,51090287
1997,CD,YEAR_REGEX_1,TIME,time_reference,1997 Green Card feat: Mad Tempa,0,32,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004 More To Me feat: 'Coolie Ranx',0,33,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004 You Are My Girl,0,34,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004 Big O feat: King Ledgi,0,35,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004,0,36,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004 Push Up On Me feat: Snypah,0,37,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004 Chance Remix feat: Fyona Sanderson,0,38,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004 It ain't over feat: Mad Lion,0,39,== Discography == | === Rankin Don ===,51090287
2004,CD,YEAR_REGEX_1,TIME,time_reference,"2004 Give me one more chance feat: Wayne Smith, King Ledgi",0,40,== Discography == | === Rankin Don ===,51090287
2013,CD,YEAR_REGEX_1,TIME,time_reference,2013 You're My Girl,0,41,== Discography == | === Rankin Don ===,51090287
2013,CD,YEAR_REGEX_1,TIME,time_reference,2013,0,42,== Discography == | === Rankin Don ===,51090287
2013,CD,YEAR_REGEX_1,TIME,time_reference,2013 Marlena,0,43,== Discography == | === Rankin Don ===,51090287
2013,CD,YEAR_REGEX_1,TIME,time_reference,2013 Praise to Jah,0,44,== Discography == | === Rankin Don ===,51090287
2014,CD,YEAR_REGEX_1,TIME,time_reference,2014 God & Me,0,45,== Discography == | === Rankin Don ===,51090287
2008,CD,YEAR_REGEX_1,TIME,time_reference,"2008 Dance Like That (Remix) feat: Etcetera, Richie Stephens, Kevin Lyttle",0,47,== Discography == | === Don Chibaka ===,51090287
2000,CD,YEAR_REGEX_1,TIME,time_reference,2000 Rocket Ship Beach,0,49,== Discography == | === Father Goose Music ===,51090287
