time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 14 , 1997","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jaira Burns (born January 14, 1997) is an American singer-songwriter.",0,0,,57010301
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Burns made her debut in 2017 with the single ""Ugly"", which was featured in a commercial for Beats Electronics and Balmain headphone collaboration starring Kylie Jenner.",2,0,,57010301
a few months,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"She then released ""Burn Slow"" a few months later, which serves as the title track of her debut extended play, which was released in July 2018.",3,0,,57010301
July 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She then released ""Burn Slow"" a few months later, which serves as the title track of her debut extended play, which was released in July 2018.",3,0,,57010301
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"She began singing at a young age, and learned guitar in her teenage years.",1,2,== Early life ==,57010301
2015,CD,YEAR_REGEX_1,TIME,time_reference,=== 2015:,0,4,== Career == | === 2015: Career beginnings ===,57010301
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Burns began her career by posting covers on YouTube, and booked her first meeting with a major record label in 2015.",0,5,== Career == | === 2015: Career beginnings ===,57010301
2017–2018,CD,YEAR_REGEX_1,TIME,time_reference,2017–2018:,1,6,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"June 16 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Burns released her first single ""Ugly"" on June 16, 2017.",0,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"August 11 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She released her second single titled ""Burn Slow"" on August 11, 2017.",3,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"October 20 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She released ""High Rollin"" on October 20, 2017.",5,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"March 9 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The second single from Burn Slow, ""Okokok"", was released on March 9, 2018.",6,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"May 11 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""Sugarcoat"" was released on May 11, 2018, as Burns' fifth single and the third from her debut extended play Burn Slow.",7,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"June 15 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The fourth and final single from Burn Slow, ""Low Key In Love"" was released on June 15, 2018.",8,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"July 27 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She released her first extended play, Burn Slow, on July 27, 2018.",9,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
"September 14 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She featured on the single ""Everyone Else"" by Demo Taped, which was released on September 14, 2018.",10,7,== Career == | === 2017–2018: Debut and Burn Slow ===,57010301
2019–present,CD,YEAR_REGEX_1,TIME,time_reference,=== 2019–present: Upcoming debut studio album ===,0,8,== Career == | === 2019–present: Upcoming debut studio album ===,57010301
"January 10 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Burns released the single ""Numb"" on January 10, 2019.",0,9,== Career == | === 2019–present: Upcoming debut studio album ===,57010301
2019,CD,YEAR_REGEX_1,TIME,time_reference,"She initially planned to release her debut studio album in 2019, though it remains unreleased.",1,9,== Career == | === 2019–present: Upcoming debut studio album ===,57010301
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019, she released the singles ""Goddess"", ""Tip Back"" and ""Hard Liquor"".",2,9,== Career == | === 2019–present: Upcoming debut studio album ===,57010301
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, she reprised her role as Kai'sa in K/DA for their EP All Out",3,9,== Career == | === 2019–present: Upcoming debut studio album ===,57010301
