time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 20 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Ryuichi Kawamura (河村 隆一, Kawamura Ryūichi, born May 20, 1970 in Yamato, Kanagawa) is a Japanese singer, songwriter, record producer, actor and author.",0,0,,8966861
1989,CD,YEAR_REGEX_1,TIME,time_reference,He is best known as lead singer of the rock band Luna Sea since 1989.,1,0,,8966861
1997,CD,YEAR_REGEX_1,TIME,time_reference,"He started a solo career in 1997, three years before Luna Sea disbanded in 2000.",2,0,,8966861
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He started a solo career in 1997, three years before Luna Sea disbanded in 2000.",2,0,,8966861
2000,CD,YEAR_REGEX_1,TIME,time_reference,"He started a solo career in 1997, three years before Luna Sea disbanded in 2000.",2,0,,8966861
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005, Kawamura formed Tourbillon with fellow Luna Sea member Inoran and Hiroaki Hayama.",3,0,,8966861
August 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He rejoined Luna Sea when they reunited in August 2010.,4,0,,8966861
initial week,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Kawamura's first full-length album Love topped the Oricon chart with sales of around 1,021,000 copies, making him the only male solo artist to have an album sell over one million copies within its initial week in Oricon charts history.",0,1,,8966861
the end of the year,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"That same album sold over 3,200,000 copies by the end of the year, therefore it holds the record for best-selling male solo album.",1,1,,8966861
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997 alone, with his mini and full-length albums and four singles (of which ""Glass"" sold over one million itself), he sold over six million records.",2,1,,8966861
