time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 10 , 1922 – April 18 , 2008","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Miloš Milorad Velimirović (December 10, 1922 – April 18, 2008) was an American musicologist.",0,0,,7800773
the 18th century,DT JJ NN,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"Twice a recipient of a Fulbright fellowship, he was considered an international expert in the areas of Byzantine music, the history of Slavonic music, and the history of Italian opera in the 18th century.",1,0,,7800773
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,During his adolescent years he studied music history and music theory.,4,2,== Early life ==,7800773
1941,CD,YEAR_REGEX_1,TIME,time_reference,"In 1941, with the invasion of the Axis powers, the university was closed, and Velimirović's studies there were suspended until after the war.",6,2,== Early life ==,7800773
1950 to 1951,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1950 to 1951, Velimirović worked with Harvard University professor Albert Lord in collecting oral epic songs from singers in Yugoslavia.",0,4,== Fieldwork in Yugoslavia ==,7800773
1933 to 1935,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"This fieldwork was a follow-up trip to the work done by another Harvard professor of Classics, Milman Parry, from 1933 to 1935.",1,4,== Fieldwork in Yugoslavia ==,7800773
1960,CD,YEAR_REGEX_1,TIME,time_reference,"The material gathered in this trip is discussed most prominently in Lord's 1960 book, The Singer of Tales.",3,4,== Fieldwork in Yugoslavia ==,7800773
1952,CD,YEAR_REGEX_1,TIME,time_reference,"Albert and Mary Lou Lord sponsored Velimirović's immigration to the United States in 1952, to enter the graduate studies program at Harvard.",4,4,== Fieldwork in Yugoslavia ==,7800773
1953,CD,YEAR_REGEX_1,TIME,time_reference,Velimirović received a master's degree (in 1953) and a doctoral degree (in 1957) from Harvard.,5,4,== Fieldwork in Yugoslavia ==,7800773
1957,CD,YEAR_REGEX_1,TIME,time_reference,Velimirović received a master's degree (in 1953) and a doctoral degree (in 1957) from Harvard.,5,4,== Fieldwork in Yugoslavia ==,7800773
the 1955/56 and 1956/57,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,Velimirović was a Junior Fellow in Byzantine Studies at Dumbarton Oaks for the 1955/56 and 1956/57 academic years.,0,6,== Academic career ==,7800773
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,Velimirović was a Junior Fellow in Byzantine Studies at Dumbarton Oaks for the 1955/56 and 1956/57 academic years.,0,6,== Academic career ==,7800773
1957 to 1969,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1957 to 1969, he taught at Yale University.",1,6,== Academic career ==,7800773
the 1963/64,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During that time, he was awarded a Fulbright fellowship for research in Greece in the 1963/64 academic year.",2,6,== Academic career ==,7800773
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"During that time, he was awarded a Fulbright fellowship for research in Greece in the 1963/64 academic year.",2,6,== Academic career ==,7800773
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Beginning in 1969, until 1973, Velimirović was on the faculty of the University of Wisconsin–Madison.",3,6,== Academic career ==,7800773
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Beginning in 1969, until 1973, Velimirović was on the faculty of the University of Wisconsin–Madison.",3,6,== Academic career ==,7800773
1973 to 1993,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He taught at the University of Virginia from 1973 to 1993, serving as chair of the McIntire Department of Music from 1974 to 1978.",4,6,== Academic career ==,7800773
1974 to 1978,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He taught at the University of Virginia from 1973 to 1993, serving as chair of the McIntire Department of Music from 1974 to 1978.",4,6,== Academic career ==,7800773
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, he was awarded a second Fulbright fellowship, to teach abroad in Yugoslavia.",5,6,== Academic career ==,7800773
1993,CD,YEAR_REGEX_1,TIME,time_reference,Velimirović retired as a Professor Emeritus in 1993.,6,6,== Academic career ==,7800773
2008,CD,YEAR_REGEX_1,TIME,time_reference,"After retirement, he continued to reside in Virginia, until his death in 2008, at the age of 85, in Bridgewater.",7,6,== Academic career ==,7800773
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Velimirović was invited to a symposium at the Bolshoi Theatre in Moscow.",0,8,== Recognition ==,7800773
Eastern,NNP,HOLIDAY_REGEX,TIME,time_reference,"As a follow-up to this event, his Russian colleagues presented him with a festschrift volume entitled ""Византия и Восточная Европа : литургические и музыкальные связи : к 80-летию доктора Милоша Велимировича"" (Byzantium and Eastern Europe: Liturgical and Musical Links – In Honor of the 80th Birthday of Dr. Miloš Velimirović).",1,8,== Recognition ==,7800773
"October 18 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 18, 2004, the National and Capodistrian University of Athens awarded an honorary doctorate to Velimirović.",3,8,== Recognition ==,7800773
about 1993,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,A more detailed bibliography of Velimirović's works through about 1993 is available in a family history Velimirovići by Gojko Antić.,0,10,== Selected works ==,7800773
1960,CD,YEAR_REGEX_1,TIME,time_reference,Copenhagen: E. Munksgaard. 1960.,2,12,== Selected works == | === Books ===,7800773
1966,CD,YEAR_REGEX_1,TIME,time_reference,"Jack Westrup, ed. (1966).",0,13,== Selected works == | === Books ===,7800773
2406,CD,YEAR_REGEX_1,TIME,time_reference,"""Byzantine Composers in Ms. Athens 2406"".",1,13,== Selected works == | === Books ===,7800773
Eastern,NNP,HOLIDAY_REGEX,TIME,time_reference,"Studies in Eastern Chant, volumes I–IV.",0,14,== Selected works == | === Books ===,7800773
1966–1979,CD,YEAR_REGEX_1,TIME,time_reference,1966–1979.{{cite book}}:  CS1 maint: others (link),3,14,== Selected works == | === Books ===,7800773
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Laurence Berman, ed. (1972).",0,15,== Selected works == | === Books ===,7800773
1980,CD,YEAR_REGEX_1,TIME,time_reference,"Stanley Sadie, ed. (1980).",0,16,== Selected works == | === Books ===,7800773
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Malcolm Hamrick Brown, ed. (1984).",0,17,== Selected works == | === Books ===,7800773
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Richard Crocker; David Hiley, eds. (1990).",0,18,== Selected works == | === Books ===,7800773
1300,CD,YEAR_REGEX_1,TIME,time_reference,The Early Middle Ages to 1300 (2nd ed.).,3,18,== Selected works == | === Books ===,7800773
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Richard Crocker; David Hiley, eds. (1990).",0,19,== Selected works == | === Books ===,7800773
