time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"January 17 , 1942 – June 3 , 2016","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
of the 20th century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,1,0
the 1960 Summer,DT CD NNP,PREFIX_REGEX_1 YEAR_REGEX_1 SEASON_REGEX,MODIFIER TIME TIME,time_reference,2,1
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,1
1961,CD,YEAR_REGEX_1,TIME,time_reference,3,1
"February 25 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,1
"March 6 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,1
1966,CD,YEAR_REGEX_1,TIME,time_reference,6,1
5 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,1
1971,CD,YEAR_REGEX_1,TIME,time_reference,8,1
nearly four years,RB CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,8,1
of the Century,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,2
of the 20th century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,0,3
of the Century,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,3
1981,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1984,CD,YEAR_REGEX_1,TIME,time_reference,3,4
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,4,4
"June 3 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,4
"January 17 , 1942","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,6
2018,CD,YEAR_REGEX_1,TIME,time_reference,6,6
1917–1994,CD,YEAR_REGEX_1,TIME,time_reference,8,6
the 1955,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,6
Tomorrow,NNP,TIMELINE_REGEX,TIME,time_reference,3,7
the last four years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,5,7
1954,CD,YEAR_REGEX_1,TIME,time_reference,6,7
the 1960 Summer,DT CD NNP,PREFIX_REGEX_1 YEAR_REGEX_1 SEASON_REGEX,MODIFIER TIME TIME,time_reference,8,7
1975,CD,YEAR_REGEX_1,TIME,time_reference,10,7
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,13,7
the 1996,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,14,7
"October 29 , 1960","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,10
the end of 1963,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,1,10
a 1962,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,3,10
"March 13 , 1963","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,10
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,11,10
a 1969,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,16,10
1961,CD,YEAR_REGEX_1,TIME,time_reference,16,10
1960,CD,YEAR_REGEX_1,TIME,time_reference,17,10
February 1957,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,19,10
late 1963,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,13
"February 25 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,13
past,NN,TIMELINE_REGEX,TIME,time_reference,2,13
tonight,NN,DAY_TIME_REGEX,TIME,time_reference,5,13
1986,CD,YEAR_REGEX_1,TIME,time_reference,21,14
May 1965,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,15
the previous November,DT JJ NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 MONTH_REGEX,MODIFIER MODIFIER TIME,time_reference,2,15
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,15
three days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,15
momentarily,RB,TIMELINE_REGEX,TIME,time_reference,6,15
lasted less than two minutes,VBD JJR IN CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER NUMERAL TIME,,8,15
"November 22 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,17
1972,CD,YEAR_REGEX_1,TIME,time_reference,8,17
"March 29 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,20
February,NNP,MONTH_REGEX,TIME,time_reference,1,20
"November 14 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,21
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,21
"February 6 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,22
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,22
March 22,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,0,23
June 20,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,2,23
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,23
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,25
early 1966,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,25
now,RB,TIMELINE_REGEX,TIME,time_reference,3,25
1966,CD,YEAR_REGEX_1,TIME,time_reference,13,25
"April 28 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,14,25
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,15,25
day,NN,TIME_UNIT_REGEX,TIME,time_reference,17,25
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,19,25
"June 4 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,20,25
"June 20 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,26
21 minutes,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,26
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,26
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,26
momentum,NN,TIMELINE_REGEX,TIME,time_reference,3,26
"June 28 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,26
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,30
the March,DT NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,0,30
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,2,30
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,2,30
More recently,RBR RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,5,30
the 2013,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,30
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,32
of the Century,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,2,32
March 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,34
March 1967 to October 1970—from,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,2,34
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,34
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,2,36
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,37
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,39
1970,CD,YEAR_REGEX_1,TIME,time_reference,3,39
"August 11 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,41
October 26,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,2,41
A month,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,42
December,NNP,MONTH_REGEX,TIME,time_reference,1,42
"March 8 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,44
of the Century,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,44
1971,CD,YEAR_REGEX_1,TIME,time_reference,10,44
1972,CD,YEAR_REGEX_1,TIME,time_reference,12,44
1981,CD,YEAR_REGEX_1,TIME,time_reference,12,44
The Monday night,DT NNP NN,PREFIX_REGEX_1 WEEK_REGEX DAY_TIME_REGEX,MODIFIER TIME TIME,time_reference,0,45
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,47
July 26,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,0,47
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,50
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,50
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,50
"January 28 , 1974","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,50
recently,RB,TIMELINE_REGEX,TIME,time_reference,3,50
momentum,NN,TIMELINE_REGEX,TIME,time_reference,3,52
"October 30 , 1974—a","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,55
32 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,3,55
twenties,NNS,DECADE_REGEX,TIME,time_reference,3,55
last week,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,56
the previously,DT RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,0,58
"October 1 , 1975","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,62
now,RB,TIMELINE_REGEX,TIME,time_reference,6,62
September 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,68
the previous year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,2,68
May 1977,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,68
that September,IN NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,3,68
February 1978,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,9,68
recently,RB,TIMELINE_REGEX,TIME,time_reference,10,68
September,NNP,MONTH_REGEX,TIME,time_reference,13,68
"July 27 , 1979","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,17,68
"July 31 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,69
"October 2 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,69
"December 11 , 1981","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,69
"June 26 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,73
Today,NN,TIMELINE_REGEX,TIME,time_reference,5,73
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,5,73
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,75
"June 12 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,77
one month,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,2,80
"August 14 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,80
"January 10 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,80
"August 17 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,80
May May,NNP NNP,MONTH_REGEX MONTH_REGEX,TIME TIME,time_reference,11,80
1968,CD,YEAR_REGEX_1,TIME,time_reference,11,80
1970,CD,YEAR_REGEX_1,TIME,time_reference,11,80
1998,CD,YEAR_REGEX_1,TIME,time_reference,11,80
1972,CD,YEAR_REGEX_1,TIME,time_reference,11,80
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,12,80
1974,CD,YEAR_REGEX_1,TIME,time_reference,13,80
1974,CD,YEAR_REGEX_1,TIME,time_reference,13,80
January 1985,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,16,80
2001,CD,YEAR_REGEX_1,TIME,time_reference,18,80
1972,CD,YEAR_REGEX_1,TIME,time_reference,19,80
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,20,80
of 1977,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,20,80
December 1977,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,22,80
1986,CD,YEAR_REGEX_1,TIME,time_reference,23,80
"November 19 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,28,80
1963,CD,YEAR_REGEX_1,TIME,time_reference,29,80
1982,CD,YEAR_REGEX_1,TIME,time_reference,30,80
1986,CD,YEAR_REGEX_1,TIME,time_reference,31,80
five months old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,31,80
1992,CD,YEAR_REGEX_1,TIME,time_reference,32,80
2006,CD,YEAR_REGEX_1,TIME,time_reference,33,80
1988,CD,YEAR_REGEX_1,TIME,time_reference,34,80
2010,CD,YEAR_REGEX_1,TIME,time_reference,38,80
1981,CD,YEAR_REGEX_1,TIME,time_reference,39,80
1977,CD,YEAR_REGEX_1,TIME,time_reference,39,80
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,40,80
1986,CD,YEAR_REGEX_1,TIME,time_reference,41,80
January 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,45,80
Springs,NNP,SEASON_REGEX,TIME,time_reference,45,80
1975,CD,YEAR_REGEX_1,TIME,time_reference,45,80
eastern,JJ,HOLIDAY_REGEX,TIME,time_reference,45,80
late twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,47,80
1974,CD,YEAR_REGEX_1,TIME,time_reference,48,80
1999,CD,YEAR_REGEX_1,TIME,time_reference,52,80
2007,CD,YEAR_REGEX_1,TIME,time_reference,52,80
1978,CD,YEAR_REGEX_1,TIME,time_reference,53,80
months,NNS,TIME_UNIT_REGEX,TIME,time_reference,59,80
1997,CD,YEAR_REGEX_1,TIME,time_reference,61,80
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,83
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,83
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,83
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,84
March 6,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,2,84
about 12 years,RB CD NNS,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,5,84
1865,CD,YEAR_REGEX_1,TIME,time_reference,11,84
37 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,11,84
a couple of weeks,DT NN IN NNS,INARTICLE_REGEX PREFIX_REGEX_2 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,16,84
a 2004,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,87
1972,CD,YEAR_REGEX_1,TIME,time_reference,2,87
1977,CD,YEAR_REGEX_1,TIME,time_reference,3,87
1988,CD,YEAR_REGEX_1,TIME,time_reference,4,87
the September 11,DT NNP CD,PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1,MODIFIER TIME NUMERAL,time_reference,5,87
2001,CD,YEAR_REGEX_1,TIME,time_reference,5,87
December 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,87
last days,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,11,87
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,89
the 1962,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,92
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,92
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,92
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,93
1977,CD,YEAR_REGEX_1,TIME,time_reference,1,93
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,94
1870s,CD,YEAR_REGEX_1,TIME,time_reference,0,94
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,96
1970,CD,YEAR_REGEX_1,TIME,time_reference,1,96
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,96
1963,CD,YEAR_REGEX_1,TIME,time_reference,3,96
Am,VBP,HALFDAY_REGEX_1,TIME,,3,96
1964,CD,YEAR_REGEX_1,TIME,time_reference,3,96
Am,VBP,HALFDAY_REGEX_1,TIME,,4,96
1976,CD,YEAR_REGEX_1,TIME,time_reference,6,96
