time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
19 April 1715 – 10 February 1783,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1735,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1756,CD,YEAR_REGEX_1,TIME,time_reference,4,3
1756,CD,YEAR_REGEX_1,TIME,time_reference,6,3
July 1781,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,4
10 February 1783,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,4
1753–1829,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1734,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1747,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1759,CD,YEAR_REGEX_1,TIME,time_reference,1,8
1759,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1760,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1772,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1778,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1778,CD,YEAR_REGEX_1,TIME,time_reference,0,13
"Pastoral , 1778","NNP , CD",TIMELINE_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,0,14
1778,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1778,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1778,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1778,CD,YEAR_REGEX_1,TIME,time_reference,0,18
A Morning and Evening,DT NNP CC NNP,INARTICLE_REGEX DAY_TIME_REGEX LINKAGE_REGEX DAY_TIME_REGEX,MODIFIER TIME MODIFIER TIME,time_reference,0,19
1788,CD,YEAR_REGEX_1,TIME,time_reference,0,19
of 1760,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,21
1981,CD,YEAR_REGEX_1,TIME,time_reference,1,21
1894,CD,YEAR_REGEX_1,TIME,time_reference,0,28
2152,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1747,CD,YEAR_REGEX_1,TIME,time_reference,1,29
