time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1961,CD,YEAR_REGEX_1,TIME,time_reference,"Samuel J. Llanas (born 1961) is an American singer, acoustic guitarist, and songwriter in several rock and roots rock bands active from the 1980s to the 2000s, including BoDeans and Absinthe.",0,0,,14677566
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Samuel J. Llanas (born 1961) is an American singer, acoustic guitarist, and songwriter in several rock and roots rock bands active from the 1980s to the 2000s, including BoDeans and Absinthe.",0,0,,14677566
the 2000s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Samuel J. Llanas (born 1961) is an American singer, acoustic guitarist, and songwriter in several rock and roots rock bands active from the 1980s to the 2000s, including BoDeans and Absinthe.",0,0,,14677566
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, after adding Guy Hoffman (drums) in 1984 and Bob Griffin (bass), the quartet signed a contract with Slash/Warner Records and shortened their name from Da BoDeans to the BoDeans.",1,2,== Career ==,14677566
1984,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, after adding Guy Hoffman (drums) in 1984 and Bob Griffin (bass), the quartet signed a contract with Slash/Warner Records and shortened their name from Da BoDeans to the BoDeans.",1,2,== Career ==,14677566
Sunset,NNP,DAY_TIME_REGEX,TIME,time_reference,"Under the guidance of producer T Bone Burnett, Bodeans entered Hollywood's Sunset Sound Factory in October to record their first album.",0,3,== Career ==,14677566
October,NNP,MONTH_REGEX,TIME,time_reference,"Under the guidance of producer T Bone Burnett, Bodeans entered Hollywood's Sunset Sound Factory in October to record their first album.",0,3,== Career ==,14677566
1986,CD,YEAR_REGEX_1,TIME,time_reference,The critically acclaimed debut Love & Hope & Sex & Dreams was released in 1986.,1,3,== Career ==,14677566
the late 1980s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the late 1980s and early 1990s, the band had several singles in the top 40 ""mainstream rock"" charts.",2,3,== Career ==,14677566
early 1990s,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the late 1980s and early 1990s, the band had several singles in the top 40 ""mainstream rock"" charts.",2,3,== Career ==,14677566
1987,CD,YEAR_REGEX_1,TIME,time_reference,Llanas provided backing vocals on three tracks from Robbie Robertson's self-titled 1987 solo album.,0,4,== Career ==,14677566
the late 1990s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,BoDeans took some time off in the late 1990s so Neumann and Llanas could record solo albums.,3,4,== Career ==,14677566
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Llanas founded Absinthe, with the help of Milwaukee musicians Jim Eannelli (guitars and bass) and Guy Hoffman (formerly of Oil Tasters and Violent Femmes, currently of Radio Romeo).",4,4,== Career ==,14677566
1998,CD,YEAR_REGEX_1,TIME,time_reference,"They have released one album, 1998's A Good Day To Die.",5,4,== Career ==,14677566
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"They have released one album, 1998's A Good Day To Die.",5,4,== Career ==,14677566
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Llanas announced that he would release his second solo album, titled 4 A.M., on October 25.",0,5,== Career ==,14677566
4 A.M.,CD NNP,DIGIT_REGEX_1 HALFDAY_REGEX_1,NUMERAL TIME,,"In 2011, Llanas announced that he would release his second solo album, titled 4 A.M., on October 25.",0,5,== Career ==,14677566
October 25,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"In 2011, Llanas announced that he would release his second solo album, titled 4 A.M., on October 25.",0,5,== Career ==,14677566
August 18,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"On August 18, he left BoDeans for unknown reasons.",1,5,== Career ==,14677566
June 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2018, Neumann's stepdaughter, Tessa Neumann, told interviewers that Llanas had subjected her to repeated acts of sexual abuse from 2001 though 2007 while she was a minor.",0,7,== Personal life ==,14677566
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In June 2018, Neumann's stepdaughter, Tessa Neumann, told interviewers that Llanas had subjected her to repeated acts of sexual abuse from 2001 though 2007 while she was a minor.",0,7,== Personal life ==,14677566
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In June 2018, Neumann's stepdaughter, Tessa Neumann, told interviewers that Llanas had subjected her to repeated acts of sexual abuse from 2001 though 2007 while she was a minor.",0,7,== Personal life ==,14677566
"of March 7 , 2019","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"As of March 7, 2019, no police report or criminal charges had been filed.",2,7,== Personal life ==,14677566
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,A Good Day To Die (1998) (Absinthe/Sam Llanas solo project) – Llanas Music,0,9,== Discography ==,14677566
1998,CD,YEAR_REGEX_1,TIME,time_reference,A Good Day To Die (1998) (Absinthe/Sam Llanas solo project) – Llanas Music,0,9,== Discography ==,14677566
4 A.M.,CD NNP,DIGIT_REGEX_1 HALFDAY_REGEX_1,NUMERAL TIME,,4 A.M. (The Way Home) (2011),0,10,== Discography ==,14677566
