time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
24 November 1918 – 1 May 2009,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Torstein Eliot Berg Grythe (24 November 1918 – 1 May 2009) was a Norwegian choir leader.,0,0,,29402108
1882–1955,CD,YEAR_REGEX_1,TIME,time_reference,He was born in Kristiania as a son of tailor Endre Grythe (1882–1955) and Asta Berg (1897–1978).,0,1,,29402108
1897–1978,CD,YEAR_REGEX_1,TIME,time_reference,He was born in Kristiania as a son of tailor Endre Grythe (1882–1955) and Asta Berg (1897–1978).,0,1,,29402108
1927,CD,YEAR_REGEX_1,TIME,time_reference,"He enrolled in violin studies at the Norwegian Academy of Music in 1927, and joined the boys' choir Olavsguttene in 1928 and Oslo Domkor in 1932.",1,1,,29402108
1928,CD,YEAR_REGEX_1,TIME,time_reference,"He enrolled in violin studies at the Norwegian Academy of Music in 1927, and joined the boys' choir Olavsguttene in 1928 and Oslo Domkor in 1932.",1,1,,29402108
1932,CD,YEAR_REGEX_1,TIME,time_reference,"He enrolled in violin studies at the Norwegian Academy of Music in 1927, and joined the boys' choir Olavsguttene in 1928 and Oslo Domkor in 1932.",1,1,,29402108
1940,CD,YEAR_REGEX_1,TIME,time_reference,"In 1940 he started the boys' choir Sølvguttene (""The Silver Boys"").",3,1,,29402108
29 November 1943,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,During the occupation of Norway by Nazi Germany he was arrested on 29 November 1943 and was imprisoned in Grini concentration camp until 23 December.,4,1,,29402108
23 December,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,During the occupation of Norway by Nazi Germany he was arrested on 29 November 1943 and was imprisoned in Grini concentration camp until 23 December.,4,1,,29402108
August 1946,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In August 1946 he married civil servant Eva-Marie Lindegaard.,5,1,,29402108
1937,CD,YEAR_REGEX_1,TIME,time_reference,Grythe had played the viola in the Norwegian Broadcasting Corporation radio orchestra since 1937.,7,1,,29402108
1951,CD,YEAR_REGEX_1,TIME,time_reference,"In 1951 he was appointed as conductor of the Norwegian Broadcasting Corporation boys' choir, founded in 1947.",8,1,,29402108
1947,CD,YEAR_REGEX_1,TIME,time_reference,"In 1951 he was appointed as conductor of the Norwegian Broadcasting Corporation boys' choir, founded in 1947.",8,1,,29402108
1967,CD,YEAR_REGEX_1,TIME,time_reference,"The choir was incorporated into Sølvguttene in 1967, and conducted the choir until 2004.",9,1,,29402108
2004,CD,YEAR_REGEX_1,TIME,time_reference,"The choir was incorporated into Sølvguttene in 1967, and conducted the choir until 2004.",9,1,,29402108
1952,CD,YEAR_REGEX_1,TIME,time_reference,"He also conducted other choirs, including the Bondeungdomslaget men's choir in 1952 and the Norwegian Student Choral Society from 1973 to 1976.",10,1,,29402108
1973 to 1976,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He also conducted other choirs, including the Bondeungdomslaget men's choir in 1952 and the Norwegian Student Choral Society from 1973 to 1976.",10,1,,29402108
1955 to 1972,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He was a music teacher at Foss Upper Secondary School from 1955 to 1972 and at Oslo Teachers' College from 1972 to 1987.,11,1,,29402108
1972 to 1987,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He was a music teacher at Foss Upper Secondary School from 1955 to 1972 and at Oslo Teachers' College from 1972 to 1987.,11,1,,29402108
1990,CD,YEAR_REGEX_1,TIME,time_reference,"He received silver and gold records, the Spellemann Honorary Award in 1990, and the Gammleng Prize in 1996.",13,1,,29402108
1996,CD,YEAR_REGEX_1,TIME,time_reference,"He received silver and gold records, the Spellemann Honorary Award in 1990, and the Gammleng Prize in 1996.",13,1,,29402108
