time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"April 5 , 1883 – May 11 , 1962","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,1,0
1907,CD,YEAR_REGEX_1,TIME,time_reference,2,2
1908,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1909,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1910,CD,YEAR_REGEX_1,TIME,time_reference,6,2
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,6,2
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,3
January 1920,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,3
1926,CD,YEAR_REGEX_1,TIME,time_reference,3,3
1936,CD,YEAR_REGEX_1,TIME,time_reference,4,3
1938,CD,YEAR_REGEX_1,TIME,time_reference,5,3
1912,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1925,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1945,CD,YEAR_REGEX_1,TIME,time_reference,1,5
the 1932 Summer,DT CD NNP,PREFIX_REGEX_1 YEAR_REGEX_1 SEASON_REGEX,MODIFIER TIME TIME,time_reference,2,5
1912,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1913,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1911,CD,YEAR_REGEX_1,TIME,time_reference,0,10
2014,CD,YEAR_REGEX_1,TIME,time_reference,2,16
1945,CD,YEAR_REGEX_1,TIME,time_reference,3,17
now,RB,TIMELINE_REGEX,TIME,time_reference,4,17
1916,CD,YEAR_REGEX_1,TIME,time_reference,5,17
1920,CD,YEAR_REGEX_1,TIME,time_reference,2,19
