time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 3 , 1949","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Richie Cannata (born March 3, 1949) is an American music producer, multi-instrumentalist and studio owner.",0,0,,8249742
1981,CD,YEAR_REGEX_1,TIME,time_reference,"After leaving the band in 1981, he opened Cove City Sound Studios in Glen Cove, New York.",2,0,,8249742
3 March 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Cannata was born 3 March 1949 in Brooklyn, New York, the son of Ernest (26 March 1914 – 14 April 1993) and Anna (February 25, 1926 — 1 April 2007)",0,2,== Early life ==,8249742
26 March 1914 – 14 April 1993,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Cannata was born 3 March 1949 in Brooklyn, New York, the son of Ernest (26 March 1914 – 14 April 1993) and Anna (February 25, 1926 — 1 April 2007)",0,2,== Early life ==,8249742
"February 25 , 1926","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Cannata was born 3 March 1949 in Brooklyn, New York, the son of Ernest (26 March 1914 – 14 April 1993) and Anna (February 25, 1926 — 1 April 2007)",0,2,== Early life ==,8249742
1 April 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Cannata was born 3 March 1949 in Brooklyn, New York, the son of Ernest (26 March 1914 – 14 April 1993) and Anna (February 25, 1926 — 1 April 2007)",0,2,== Early life ==,8249742
1950s,CD,YEAR_REGEX_1,TIME,time_reference,In 1950s his family moved to Garden City South where Cannata blossomed as a musician.,4,2,== Early life ==,8249742
1975,CD,YEAR_REGEX_1,TIME,time_reference,In 1975 Cannata was introduced to Billy Joel's bass player Doug Stegmeyer through Stegmeyer's brother Al.,0,4,== Career ==,8249742
Dayne,NNP,TIME_UNIT_REGEX,TIME,time_reference,"He also played for Taylor Dayne in the late 1980s/early 1990s, and was a saxophonist with Bernie Williams.",1,5,== Career ==,8249742
the late 1980s/early 1990s,DT JJ CD CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME TIME,time_reference,"He also played for Taylor Dayne in the late 1980s/early 1990s, and was a saxophonist with Bernie Williams.",1,5,== Career ==,8249742
1991,CD,YEAR_REGEX_1,TIME,time_reference,"From 1991 until 1998, Cannata toured with The Beach Boys, playing saxophone, woodwinds and synthesizers.",2,5,== Career ==,8249742
1998,CD,YEAR_REGEX_1,TIME,time_reference,"From 1991 until 1998, Cannata toured with The Beach Boys, playing saxophone, woodwinds and synthesizers.",2,5,== Career ==,8249742
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, Cannata briefly toured again with Joel, and was part of his record-setting 12-show run at Madison Square Garden.",3,5,== Career ==,8249742
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Over the years Cannata's performing style has been influenced by John Coltrane, Charlie Parker, Gene Ammons, and King Curtis.",0,6,== Career ==,8249742
December 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In December 2013 Cannata and Sean J. Kennedy's educational jazz improv play-along series Improvising and Soloing In The Pocket [Book/CD/DVD) was released by Carl Fischer Music to critical acclaim.,1,6,== Career ==,8249742
2011,CD,YEAR_REGEX_1,TIME,time_reference,"The series includes books for all instruments, and features music from Cannata's 2011 solo album Richie Cannata, featuring Cannata and Julio Fernandez, guitarist of jazz fusion/smooth jazz group Spyro Gyra.",2,6,== Career ==,8249742
"October 23 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 23, 2014, Cannata, DeVitto, and Javors (with Stegmeyer, posthumously) were inducted into the Long Island Music Hall of Fame, primarily for their work with Joel.",3,6,== Career ==,8249742
"July 11 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On July 11, 2016, Cannata received special recognition from Glen Cove Mayor for his contributions to the city's music heritage.",5,6,== Career ==,8249742
summer,NN,SEASON_REGEX,TIME,time_reference,"He was presented with the key to Glen Cove and named the downtown intersection of Bridge, School and Glen Streets as ""Richie Cannata Place"" for the city's summer music season.",6,6,== Career ==,8249742
