time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1 January 1970,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Golda Rosheuvel (born 1 January 1970) is a Guyanese-British actress and singer.,0,0,,66214854
The Winter,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"Rosheuvel's stage credits including Porgy and Bess, Macbeth, The Winter's Tale, Romeo and Juliet, Angels in America, Bad Girls: The Musical, and Jesus Christ Superstar.",0,4,== Career ==,66214854
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, Rosheuvel played lesbian Othello in Othello.",1,4,== Career ==,66214854
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019, Rosheuvel was cast as Queen Charlotte in the Netflix period drama Bridgerton produced by Shonda Rhimes.",2,4,== Career ==,66214854
25 December 2020,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,The series premiered on 25 December 2020 with positive reviews from critics.,3,4,== Career ==,66214854
