time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"July 25 , 1930 – June 16 , 2010","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
May,NNP,MONTH_REGEX,TIME,time_reference,0,2
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,5,2
of 1951,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,2
of Tomorrow,IN NNP,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,6,2
Futures,NNP,TIMELINE_REGEX,TIME,time_reference,6,2
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,4
1957,CD,YEAR_REGEX_1,TIME,time_reference,5,4
1957,CD,YEAR_REGEX_1,TIME,time_reference,6,4
1966,CD,YEAR_REGEX_1,TIME,time_reference,10,4
1967,CD,YEAR_REGEX_1,TIME,time_reference,10,4
1975,CD,YEAR_REGEX_1,TIME,time_reference,11,4
of the 1987,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,14,4
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,14,4
1983-88,CD,YEAR_REGEX_1,TIME,time_reference,15,4
1986,CD,YEAR_REGEX_1,TIME,time_reference,16,4
"June 16 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,6
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,6
2004,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,9
"April 8 , 1969","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,10
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1986-90,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,16
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,17
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,18
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,19
