time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 14 , 1925 – July 2 , 2021","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Elliott Lawrence Broza (February 14, 1925 – July 2, 2021), known professionally as Elliott Lawrence, was an American jazz pianist and bandleader.",0,0,,15725780
1946 and 1960,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He recorded copiously as a bandleader for Columbia, Decca, King, Fantasy, Vik, and SESAC between 1946 and 1960.",1,1,,15725780
"February 14 , 1925","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Elliot Lawrence was born Elliot Lawrence Broza on February 14, 1925, in Philadelphia, Pennsylvania.",0,3,== Life and career ==,15725780
1927,CD,YEAR_REGEX_1,TIME,time_reference,"In 1927, they created and produced the Horn and Hardart Children's Hour, which ran on WCAU radio from 1927 to 1958 and concurrently on television from 1948 to 1958.",2,3,== Life and career ==,15725780
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In 1927, they created and produced the Horn and Hardart Children's Hour, which ran on WCAU radio from 1927 to 1958 and concurrently on television from 1948 to 1958.",2,3,== Life and career ==,15725780
1927 to 1958,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"In 1927, they created and produced the Horn and Hardart Children's Hour, which ran on WCAU radio from 1927 to 1958 and concurrently on television from 1948 to 1958.",2,3,== Life and career ==,15725780
1948 to 1958,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"In 1927, they created and produced the Horn and Hardart Children's Hour, which ran on WCAU radio from 1927 to 1958 and concurrently on television from 1948 to 1958.",2,3,== Life and career ==,15725780
1962 to 1963,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Stan Lee Broza was the first president of the Broadcast Pioneers of Philadelphia from 1962 to 1963.,3,3,== Life and career ==,15725780
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,Stan Lee hosted the Children's Hour and Esther produced it.,4,3,== Life and career ==,15725780
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,The idea for the Children's Hour came to Stan Lee when a new shopping mall in Philadelphia was looking to sponsor a show on the radio.,6,3,== Life and career ==,15725780
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,His first public performance was at age four conducting the orchestra on the Children's Hour stage show.,1,4,== Life and career ==,15725780
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Lawrence suffered from the illness for six months, after which he recovered.",3,4,== Life and career ==,15725780
the weekends,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"By the age of 12, Elliot had formed his first band, a 15-piece unit called The Band Busters, and had already begun doing club dates on the weekends.",4,4,== Life and career ==,15725780
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"During his junior year his band, now named The Elliot Broza Orchestra, began playing college proms around Pennsylvania.",6,4,== Life and career ==,15725780
now,RB,TIMELINE_REGEX,TIME,time_reference,"During his junior year his band, now named The Elliot Broza Orchestra, began playing college proms around Pennsylvania.",6,4,== Life and career ==,15725780
1944,CD,YEAR_REGEX_1,TIME,time_reference,"In 1944, after three years at Penn, Elliot graduated with a Bachelor of Music degree and received the Thornton Oakely Award, given each year to the undergraduate who has contributed most to the arts.",8,4,== Life and career ==,15725780
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In 1944, after three years at Penn, Elliot graduated with a Bachelor of Music degree and received the Thornton Oakely Award, given each year to the undergraduate who has contributed most to the arts.",8,4,== Life and career ==,15725780
each year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 1944, after three years at Penn, Elliot graduated with a Bachelor of Music degree and received the Thornton Oakely Award, given each year to the undergraduate who has contributed most to the arts.",8,4,== Life and career ==,15725780
1945,CD,YEAR_REGEX_1,TIME,time_reference,Elliot took the name Elliot Lawrence to distinguish himself from his family name when he became the music director of WCAU'S House Band in 1945.,0,5,== Life and career ==,15725780
"January 18 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The band premiered on the radio on January 18, 1945, as The Elliot Lawrence Orchestra in a weekly half-hour broadcast ""Listen to Lawrence.""",1,5,== Life and career ==,15725780
1945,CD,YEAR_REGEX_1,TIME,time_reference,Listen to Lawrence was nationally broadcast on CBS radio in 1945 shortly after a rave review in the March 1945 issue of Metronome magazine by George T. Simon.,3,5,== Life and career ==,15725780
the March 1945,DT NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,Listen to Lawrence was nationally broadcast on CBS radio in 1945 shortly after a rave review in the March 1945 issue of Metronome magazine by George T. Simon.,3,5,== Life and career ==,15725780
1946 to 1954,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1946 to 1954, Lawrence's Band toured, performing at dances, concerts, college proms, and headline gigs around the United States year round, while recording albums for Decca, Columbia, RCA, Fantasy, and Vik records.",0,6,== Life and career ==,15725780
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"From 1946 to 1954, Lawrence's Band toured, performing at dances, concerts, college proms, and headline gigs around the United States year round, while recording albums for Decca, Columbia, RCA, Fantasy, and Vik records.",0,6,== Life and career ==,15725780
