time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
about 1000,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Khaling has rendered music for about 1000 songs, including the famous Mero geet sabai timi laai.. sung by Arun Thapa , Ma Ta Laligurans Bhayechhu, Hey Bir Hinda Aghi Sari, Preyasika Yaadharu, Mayako Aadharma, and Bipana Babhaye Bachidine, and music for plays and films (Nepali film Didi by Pratap Subba).",0,2,== Music ==,28276242
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Khaling moved to Nepal from Darjeeling in the 1960s and worked with Radio Nepal.,1,2,== Music ==,28276242
25 June 2006,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,He was suffering from heart problems and died on 25 June 2006.,1,4,== Personal life ==,28276242
