time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"April 18 , 1946 – April 16 , 1999","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,0
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1946–1965,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1914–1965,CD,YEAR_REGEX_1,TIME,time_reference,1,3
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,3,3
1966–1969,CD,YEAR_REGEX_1,TIME,time_reference,1,4
Springfield,NNP,SEASON_REGEX,TIME,time_reference,2,5
1968,CD,YEAR_REGEX_1,TIME,time_reference,3,5
months,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,6
a couple of days,DT NN IN NNS,INARTICLE_REGEX PREFIX_REGEX_2 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,3,6
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,13,6
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,7
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,7
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1970–1999,CD,YEAR_REGEX_1,TIME,time_reference,1,8
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,9
1978,CD,YEAR_REGEX_1,TIME,time_reference,2,9
1967,CD,YEAR_REGEX_1,TIME,time_reference,3,9
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,7,9
Now,RB,TIMELINE_REGEX,TIME,time_reference,10,9
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,17,9
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,19,9
the latter years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,21,9
The last five years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,21,9
the weekends,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,22,9
1994,CD,YEAR_REGEX_1,TIME,time_reference,24,9
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,25,9
1996,CD,YEAR_REGEX_1,TIME,time_reference,25,9
of the Sun,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER MODIFIER TIME,time_reference,25,9
"August 9 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,26,9
the 1971,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,27,9
1966,CD,YEAR_REGEX_1,TIME,time_reference,27,9
two days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,11
a few weeks,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,11
2008,CD,YEAR_REGEX_1,TIME,time_reference,1,13
June 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,13
recent years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,13
three decades,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,13
October 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,13
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,20
'69,NNP,YEAR_REGEX_2,TIME,time_reference,0,21
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,23
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,24
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,27
