time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
31 December 1963,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Paul O'Duffy (born 31 December 1963, in London) is an English record producer, composer, mixer.",0,0,,2893097
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"He is best known for producing Swing Out Sister's Grammy-nominated multi-platinum debut album It's Better to Travel, for his BMI nomination as ""Producer of the Year"" in 1987, his work with John Barry and his work with Amy Winehouse, which resulted in his co-writing one of the tracks on her multi-platinum album Back to Black.",1,0,,2893097
1987,CD,YEAR_REGEX_1,TIME,time_reference,"He is best known for producing Swing Out Sister's Grammy-nominated multi-platinum debut album It's Better to Travel, for his BMI nomination as ""Producer of the Year"" in 1987, his work with John Barry and his work with Amy Winehouse, which resulted in his co-writing one of the tracks on her multi-platinum album Back to Black.",1,0,,2893097
1984,CD,YEAR_REGEX_1,TIME,time_reference,"He moved to New York in 1984, establishing himself as a club remixer working on remixes for artists such as KC and The Sunshine Band, Man Parrish, Stephanie Mills, the System, Animotion, the Bar-Kays, Patti Labelle, Ian Dury and the Blockheads and Freeez.",1,3,== Professional life == | === Mixer / engineer ===,2893097
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"His BMI nomination for Producer of the Year in 1987 came from his work on the multi-platinum debut album It's Better To Travel by Manchester group Swing Out Sister, which included the worldwide hit ""Breakout"".",0,6,== Professional life == | === Production ===,2893097
1987,CD,YEAR_REGEX_1,TIME,time_reference,"His BMI nomination for Producer of the Year in 1987 came from his work on the multi-platinum debut album It's Better To Travel by Manchester group Swing Out Sister, which included the worldwide hit ""Breakout"".",0,6,== Professional life == | === Production ===,2893097
1987,CD,YEAR_REGEX_1,TIME,time_reference,O'Duffy additionally produced and mixed Tom Verlaine's (Television) solo album Flash Light in 1987.,3,7,== Professional life == | === Production ===,2893097
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he produced John Barry's unreleased orchestral album, The Seasons.",4,7,== Professional life == | === Production ===,2893097
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1990s O'Duffy increased his songwriting credits, producing and writing on four subsequent albums for Swing Out Sister (including 1992's Get in Touch with Yourself) as well as production for Dusty Springfield on her album Reputation, which became Springfield's best-selling new album since her 1960s-era peak.",0,9,== Professional life == | === Writer/producer ===,2893097
1992,CD,YEAR_REGEX_1,TIME,time_reference,"In the 1990s O'Duffy increased his songwriting credits, producing and writing on four subsequent albums for Swing Out Sister (including 1992's Get in Touch with Yourself) as well as production for Dusty Springfield on her album Reputation, which became Springfield's best-selling new album since her 1960s-era peak.",0,9,== Professional life == | === Writer/producer ===,2893097
Springfield,NNP,SEASON_REGEX,TIME,time_reference,"In the 1990s O'Duffy increased his songwriting credits, producing and writing on four subsequent albums for Swing Out Sister (including 1992's Get in Touch with Yourself) as well as production for Dusty Springfield on her album Reputation, which became Springfield's best-selling new album since her 1960s-era peak.",0,9,== Professional life == | === Writer/producer ===,2893097
Springfield,NNP,SEASON_REGEX,TIME,time_reference,"In the 1990s O'Duffy increased his songwriting credits, producing and writing on four subsequent albums for Swing Out Sister (including 1992's Get in Touch with Yourself) as well as production for Dusty Springfield on her album Reputation, which became Springfield's best-selling new album since her 1960s-era peak.",0,9,== Professional life == | === Writer/producer ===,2893097
1960s-era,JJ,YEAR_REGEX_1,TIME,time_reference,"In the 1990s O'Duffy increased his songwriting credits, producing and writing on four subsequent albums for Swing Out Sister (including 1992's Get in Touch with Yourself) as well as production for Dusty Springfield on her album Reputation, which became Springfield's best-selling new album since her 1960s-era peak.",0,9,== Professional life == | === Writer/producer ===,2893097
the 2000s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 2000s to date O'Duffy continues to collaborate with artists and songwriters including Charlotte OC, Låpsley, Purple Ferdinand, Andreya Triana and Ella Eyre.",2,9,== Professional life == | === Writer/producer ===,2893097
many months,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"His back was broken in two places, and he spent many months in traction and several years in recovery.",1,11,== Professional life == | === Hiatus and recovery ===,2893097
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"His back was broken in two places, and he spent many months in traction and several years in recovery.",1,11,== Professional life == | === Hiatus and recovery ===,2893097
the first three years,DT JJ CD NNS,PREFIX_REGEX_1 ORDINAL_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL NUMERAL TIME,time_reference,"During the first three years after the accident, O'Duffy worked almost exclusively out of the substantial studio he had built at his home in North London.",0,12,== Professional life == | === Hiatus and recovery ===,2893097
a month,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"It was here that Amy Winehouse came to spend a month in 2006 to work on tracks for what became the Back to Black album, which features the O'Duffy/Winehouse song ""Wake up Alone"".",1,12,== Professional life == | === Hiatus and recovery ===,2893097
2006,CD,YEAR_REGEX_1,TIME,time_reference,"It was here that Amy Winehouse came to spend a month in 2006 to work on tracks for what became the Back to Black album, which features the O'Duffy/Winehouse song ""Wake up Alone"".",1,12,== Professional life == | === Hiatus and recovery ===,2893097
Daylights,NNP,TIME_UNIT_REGEX,TIME,time_reference,"O'Duffy produced the John Barry score for 007 film The Living Daylights (winner, 1988 BMI Film Music Award).",0,14,== Professional life == | === Film and television ===,2893097
1988,CD,YEAR_REGEX_1,TIME,time_reference,"O'Duffy produced the John Barry score for 007 film The Living Daylights (winner, 1988 BMI Film Music Award).",0,14,== Professional life == | === Film and television ===,2893097
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Further work with Barry continued, including in 1992 the movie Chaplin starring Robert Downey Jr., for which Barry was nominated for an Oscar and a Golden Globe.",1,14,== Professional life == | === Film and television ===,2893097
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,"O'Duffy produced the Hans Zimmer score for the film Days of Thunder (winner, 1991 BMI Film Music Award) and the version of ""All by Myself"" used in the film Bridget Jones's Diary.",0,15,== Professional life == | === Film and television ===,2893097
1991,CD,YEAR_REGEX_1,TIME,time_reference,"O'Duffy produced the Hans Zimmer score for the film Days of Thunder (winner, 1991 BMI Film Music Award) and the version of ""All by Myself"" used in the film Bridget Jones's Diary.",0,15,== Professional life == | === Film and television ===,2893097
the 1988,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He also produced the Dr. Calculus track ""Full of Love"" for the 1988 Kevin Bacon film She's Having a Baby.",1,15,== Professional life == | === Film and television ===,2893097
