time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1986,CD,YEAR_REGEX_1,TIME,time_reference,"In 1986, at the age of 23, Dorf started the Knitting Factory in the East Village.",0,5,== Career == | === Knitting Factory era ===,3398982
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1996, Dorf founded the Digital Club Network with partner Andrew Rasiej.",2,6,== Career == | === Knitting Factory era ===,3398982
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998 they had 250,000 users watching the concert live.",4,6,== Career == | === Knitting Factory era ===,3398982
2002,CD,YEAR_REGEX_1,TIME,time_reference,"2002 was a tough year for the Knitting Factory following the September 11 attacks, resulting in a significant reduction of staff.",6,6,== Career == | === Knitting Factory era ===,3398982
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"2002 was a tough year for the Knitting Factory following the September 11 attacks, resulting in a significant reduction of staff.",6,6,== Career == | === Knitting Factory era ===,3398982
following the September 11,VBG DT NNP CD,PREFIX_REGEX_1 PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1,MODIFIER MODIFIER TIME NUMERAL,time_reference,"2002 was a tough year for the Knitting Factory following the September 11 attacks, resulting in a significant reduction of staff.",6,6,== Career == | === Knitting Factory era ===,3398982
2003,CD,YEAR_REGEX_1,TIME,time_reference,By 2003 Dorf had diluted himself out of a controlling position in the company.,7,6,== Career == | === Knitting Factory era ===,3398982
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, he rented a small storefront in Tribeca and brought in other families to help fund the school, which quickly grew to 120 kids under his leadership as the chairman in the first two years.",1,8,== Career == | === Post Knitting Factory ===,3398982
the first two years,DT JJ CD NNS,PREFIX_REGEX_1 ORDINAL_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL NUMERAL TIME,time_reference,"In 2004, he rented a small storefront in Tribeca and brought in other families to help fund the school, which quickly grew to 120 kids under his leadership as the chairman in the first two years.",1,8,== Career == | === Post Knitting Factory ===,3398982
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, the school merged with JCP.",2,8,== Career == | === Post Knitting Factory ===,3398982
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Dorf started City Winery.",0,10,== Career == | === City Winery ===,3398982
"June 4 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"on June 4, 2017, MSNBC reported that the company generated over $1 million in profits.",1,10,== Career == | === City Winery ===,3398982
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Since City Winery's inception in 2008, Dorf has expanded the company to five cities which include New York, Chicago, Nashville, Atlanta, and Boston.",2,10,== Career == | === City Winery ===,3398982
