time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 1 , 1921 – April 9 , 2012","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0
late thirties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,1,0
the 1960s and 1970s,DT NNS CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,2,0
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1986,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1921–1958,CD,YEAR_REGEX_1,TIME,time_reference,1,1
of 1915,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,2
almost twenty years,RB CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,5,2
1941,CD,YEAR_REGEX_1,TIME,time_reference,7,2
forty-six years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,8,2
1987,CD,YEAR_REGEX_1,TIME,time_reference,8,2
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,2
January 1955,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,2
1956,CD,YEAR_REGEX_1,TIME,time_reference,13,2
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,13,2
1959–1961,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,4
the following summer,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 SEASON_REGEX,MODIFIER MODIFIER TIME,time_reference,3,4
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,5,4
the last year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,7,4
1960,CD,YEAR_REGEX_1,TIME,time_reference,7,4
early 1961,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,4
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,10,4
of 1961,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,4
a month,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,12,4
that summer,IN NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,12,4
The following November,DT JJ NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 MONTH_REGEX,MODIFIER MODIFIER TIME,time_reference,13,4
1961,CD,YEAR_REGEX_1,TIME,time_reference,14,4
November 1961,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,4
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,5
1962–1986,CD,YEAR_REGEX_1,TIME,time_reference,1,5
"March 9 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,6
last night,JJ NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,5,6
the beginning of a more than two decade,DT NN IN DT JJR IN CD NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 INARTICLE_REGEX PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER MODIFIER MODIFIER NUMERAL TIME,time_reference,6,6
Fall,NNP,SEASON_REGEX,TIME,time_reference,8,6
1984,CD,YEAR_REGEX_1,TIME,time_reference,11,6
Fall,NNP,SEASON_REGEX,TIME,time_reference,11,6
"February 17 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,12,6
the 1960s and 1970s,DT NNS CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,15,6
August 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,18,6
1962,CD,YEAR_REGEX_1,TIME,time_reference,21,6
1963,CD,YEAR_REGEX_1,TIME,time_reference,22,6
1965,CD,YEAR_REGEX_1,TIME,time_reference,23,6
1966,CD,YEAR_REGEX_1,TIME,time_reference,24,6
1970,CD,YEAR_REGEX_1,TIME,time_reference,25,6
1973,CD,YEAR_REGEX_1,TIME,time_reference,26,6
1976,CD,YEAR_REGEX_1,TIME,time_reference,27,6
a 1997,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,30,6
1986,CD,YEAR_REGEX_1,TIME,time_reference,32,6
2002,CD,YEAR_REGEX_1,TIME,time_reference,34,6
2012,CD,YEAR_REGEX_1,TIME,time_reference,35,6
