time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 30 , 1979","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Tommy Clufetos (born December 30, 1979) is an American session drummer most noted for his work with Black Sabbath during their Black Sabbath Reunion Tour, which highlighted their new album 13.",0,0,,9028337
recently,RB,TIMELINE_REGEX,TIME,time_reference,Clufetos is also the drummer for vocalist Ozzy Osbourne and recently played with L.A. Rats,2,0,,9028337
1999,CD,YEAR_REGEX_1,TIME,time_reference,Clufetos started playing drums at age seven and went on to join Mitch Ryder and the Detroit Wheels (1999) before joining forces with Ted Nugent (2001-2003).,0,4,== Career ==,9028337
2001-2003,JJ,YEAR_REGEX_1,TIME,time_reference,Clufetos started playing drums at age seven and went on to join Mitch Ryder and the Detroit Wheels (1999) before joining forces with Ted Nugent (2001-2003).,0,4,== Career ==,9028337
2004,CD,YEAR_REGEX_1,TIME,time_reference,"After Ted Nugent, Tommy went on to join Alice Cooper's Band for his 2004 tour.",2,4,== Career ==,9028337
2004,CD,YEAR_REGEX_1,TIME,time_reference,He also performed on Alice Cooper's 2004 release Dirty Diamonds.,3,4,== Career ==,9028337
2005 to 2010,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He went on to join Rob Zombie from 2005 to 2010, and played on Zombie's 2006 album Educated Horses, on Zombie's first live release, 2007's Zombie Live, and on 2010s",4,4,== Career ==,9028337
2006,CD,YEAR_REGEX_1,TIME,time_reference,"He went on to join Rob Zombie from 2005 to 2010, and played on Zombie's 2006 album Educated Horses, on Zombie's first live release, 2007's Zombie Live, and on 2010s",4,4,== Career ==,9028337
2007,CD,YEAR_REGEX_1,TIME,time_reference,"He went on to join Rob Zombie from 2005 to 2010, and played on Zombie's 2006 album Educated Horses, on Zombie's first live release, 2007's Zombie Live, and on 2010s",4,4,== Career ==,9028337
2010s,CD,YEAR_REGEX_1,TIME,time_reference,"He went on to join Rob Zombie from 2005 to 2010, and played on Zombie's 2006 album Educated Horses, on Zombie's first live release, 2007's Zombie Live, and on 2010s",4,4,== Career ==,9028337
March 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In March 2010 Clufetos quit Rob Zombie to join Ozzy Osbourne.,0,5,== Career ==,9028337
May 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2012, Clufetos played with Black Sabbath, filling in for original drummer Bill Ward.",0,6,== Career ==,9028337
April 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Clufetos returned to Sabbath in April 2013 for their North American tour, starting in Houston on July 25, 2013.",2,6,== Career ==,9028337
"July 25 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Clufetos returned to Sabbath in April 2013 for their North American tour, starting in Houston on July 25, 2013.",2,6,== Career ==,9028337
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Clufetos continued with Sabbath in 2014 with the first show at the Barclays Center in Brooklyn, New York, and the final show at Hyde Park, London.",3,6,== Career ==,9028337
2015,CD,YEAR_REGEX_1,TIME,time_reference,In 2015 Clufetos played with Ozzy Osbourne including Ozzfest Japan and others.,4,6,== Career ==,9028337
late 2015,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In late 2015, Clufetos began rehearsals with Sabbath for their farewell tour simply titled ""The End"", starting on January 20, 2016 in Omaha, Nebraska through to a final show on February 4, 2017, at Birmingham England's Genting arena.",5,6,== Career ==,9028337
