time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"July 30 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,4
The Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,4
1975,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1977,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1975,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1978,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1984,CD,YEAR_REGEX_1,TIME,time_reference,4,4
1985,CD,YEAR_REGEX_1,TIME,time_reference,6,4
1988,CD,YEAR_REGEX_1,TIME,time_reference,7,4
1990,CD,YEAR_REGEX_1,TIME,time_reference,7,4
1986,CD,YEAR_REGEX_1,TIME,time_reference,8,4
1993,CD,YEAR_REGEX_1,TIME,time_reference,8,4
1996,CD,YEAR_REGEX_1,TIME,time_reference,8,4
1997,CD,YEAR_REGEX_1,TIME,time_reference,8,4
2000,CD,YEAR_REGEX_1,TIME,time_reference,8,4
2003,CD,YEAR_REGEX_1,TIME,time_reference,8,4
1990,CD,YEAR_REGEX_1,TIME,time_reference,8,4
1990,CD,YEAR_REGEX_1,TIME,time_reference,8,4
2005,CD,YEAR_REGEX_1,TIME,time_reference,8,4
1995,CD,YEAR_REGEX_1,TIME,time_reference,8,4
The Twilight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,9,4
The Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,5
2007,CD,YEAR_REGEX_1,TIME,time_reference,1,5
"June 16 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,5
2011,CD,YEAR_REGEX_1,TIME,time_reference,4,5
2012,CD,YEAR_REGEX_1,TIME,time_reference,5,5
summer 2014,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,5
the 2017,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,6
the 2019,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,6
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,6
"December 8 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,8
1981,CD,YEAR_REGEX_1,TIME,time_reference,1,8
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,8
2011,CD,YEAR_REGEX_1,TIME,time_reference,3,8
Springs,NNP,SEASON_REGEX,TIME,time_reference,3,8
One Night,CD NNP,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,,3,8
2013,CD,YEAR_REGEX_1,TIME,time_reference,4,8
One of these evenings,CD IN DT NNS,BASIC_NUMBER_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 DAY_TIME_REGEX,NUMERAL MODIFIER MODIFIER TIME,time_range,6,8
their evening,PRP$ NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,,6,8
December 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,8
1542 to 2018,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,8
