time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2 September 1949 – 4 June 2015,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Albertus Petrus Enricus Gerardus Westelaken (2 September 1949 – 4 June 2015), better known by his stage name Albert West, was a Dutch pop singer and record producer.",0,0,,46920011
1963 to 1973,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He was the lead singer of The Shuffles from 1963 to 1973.,1,0,,46920011
now,RB,TIMELINE_REGEX,TIME,time_reference,"(selective, charting in Nationale Hitparade LP Top 20, 30, 50) now known as Album Top 100 in the Netherlands)",0,3,== Discography == | === Albums ===,46920011
1988,CD,YEAR_REGEX_1,TIME,time_reference,Albert worked on re-recordings of Brian Hyland material (USA) in 1988.,0,4,== Discography == | === Albums ===,46920011
