time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1961 – 28 April 2016,CD $ CD NNP CD,YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER NUMERAL TIME TIME,time_range,"Roy David Page (1961 – 28 April 2016), known as Dubboo to his close friends, was an Australian composer (he preferred the term ""songman"") who was the music director of the Bangarra Dance Theatre.",0,0,,50779075
1975,CD,YEAR_REGEX_1,TIME,time_reference,"He released a cover of the Neil Sedaka song Happy Birthday Sweet Sixteen in 1975, and appeared on TV shows including Countdown and The Paul Hogan Show.",3,2,== Early life and education ==,50779075
1991,CD,YEAR_REGEX_1,TIME,time_reference,"He joined the Bangarra Dance Theatre in 1991 as resident composer along with his brothers Stephen Page (choreographer) and Russell (dancer), turning it into a ""global phenomenon"".",1,4,== Career ==,50779075
2011,CD,YEAR_REGEX_1,TIME,time_reference,He was appointed Artist-in-Residence in 2011.,3,4,== Career ==,50779075
June 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"His last composition was for the company's work Nyapanyapa, which premiered in June 2016.",4,4,== Career ==,50779075
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Page performed a one-man show of his life story, directed by his brother Stephen, called Page 8, at the Belvoir St Theatre in 1994 and then toured it in Edinburgh and London, restaging it in 2014 for Bangarra's 25th anniversary.",6,4,== Career ==,50779075
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Page performed a one-man show of his life story, directed by his brother Stephen, called Page 8, at the Belvoir St Theatre in 1994 and then toured it in Edinburgh and London, restaging it in 2014 for Bangarra's 25th anniversary.",6,4,== Career ==,50779075
2013,CD,YEAR_REGEX_1,TIME,time_reference,"He performed in the Queensland Theatre Company's production of Mother Courage and her children in 2013, and the QTC and Sydney Festival production Black Diggers in 2014.",7,4,== Career ==,50779075
2014,CD,YEAR_REGEX_1,TIME,time_reference,"He performed in the Queensland Theatre Company's production of Mother Courage and her children in 2013, and the QTC and Sydney Festival production Black Diggers in 2014.",7,4,== Career ==,50779075
the 1997,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Page appeared on screen in television shows Prisoner and Black Comedy, made a brief appearance in the 1997 film Oscar and Lucinda as an Aboriginal busker and in Bran Nue Dae (2009) as a dancer.",8,4,== Career ==,50779075
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Page appeared on screen in television shows Prisoner and Black Comedy, made a brief appearance in the 1997 film Oscar and Lucinda as an Aboriginal busker and in Bran Nue Dae (2009) as a dancer.",8,4,== Career ==,50779075
the 2005,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He played a DJ, Kenny, in the 2005 half-hour film Green Bush, directed by Warwick Thornton.",9,4,== Career ==,50779075
the 2000 Summer,DT CD NNP,PREFIX_REGEX_1 YEAR_REGEX_1 SEASON_REGEX,MODIFIER TIME TIME,time_reference,"Page collaborated with Steve Francis on music for the 2000 Summer Olympics opening ceremony and the Sydney Olympic Arts Festival in 2000, and the Sydney Dreaming Festival in 2002.",10,4,== Career ==,50779075
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Page collaborated with Steve Francis on music for the 2000 Summer Olympics opening ceremony and the Sydney Olympic Arts Festival in 2000, and the Sydney Dreaming Festival in 2002.",10,4,== Career ==,50779075
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Page collaborated with Steve Francis on music for the 2000 Summer Olympics opening ceremony and the Sydney Olympic Arts Festival in 2000, and the Sydney Dreaming Festival in 2002.",10,4,== Career ==,50779075
1997,CD,YEAR_REGEX_1,TIME,time_reference,He composed music for The Australian Ballet's Alchemy in 1997 and Amalgamate (with Elena Kats-Chernin) in 2007.,11,4,== Career ==,50779075
2007,CD,YEAR_REGEX_1,TIME,time_reference,He composed music for The Australian Ballet's Alchemy in 1997 and Amalgamate (with Elena Kats-Chernin) in 2007.,11,4,== Career ==,50779075
2006,CD,YEAR_REGEX_1,TIME,time_reference,"His film scores included Kanyini (2006), Hush (2007), and Jacob (2009).",13,4,== Career ==,50779075
2007,CD,YEAR_REGEX_1,TIME,time_reference,"His film scores included Kanyini (2006), Hush (2007), and Jacob (2009).",13,4,== Career ==,50779075
2009,CD,YEAR_REGEX_1,TIME,time_reference,"His film scores included Kanyini (2006), Hush (2007), and Jacob (2009).",13,4,== Career ==,50779075
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he composed the music for his brother Stephen's directorial film debut, Spear.",14,4,== Career ==,50779075
2000,CD,YEAR_REGEX_1,TIME,time_reference,Page won four Deadly Awards and was the inaugural winner of the Indigenous Artist Award for the Myer Foundation in 2000.,0,6,== Awards and honours ==,50779075
2006,CD,YEAR_REGEX_1,TIME,time_reference,He won the Green Room Award for Best New Australian Play in 2006 for Page 8.,1,6,== Awards and honours ==,50779075
2009,CD,YEAR_REGEX_1,TIME,time_reference,"He won two Helpmann Awards for Best Original Score, for Mathinna in 2009 and for Belong (with Steve Francis) in 2011.",2,6,== Awards and honours ==,50779075
2011,CD,YEAR_REGEX_1,TIME,time_reference,"He won two Helpmann Awards for Best Original Score, for Mathinna in 2009 and for Belong (with Steve Francis) in 2011.",2,6,== Awards and honours ==,50779075
1995,CD,YEAR_REGEX_1,TIME,time_reference,"The soundtrack for Heartland received an ARIA Award nomination for Best Original Soundtrack, Cast or Show Album in 1995.",3,6,== Awards and honours ==,50779075
28 April 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Page died on 28 April 2016 at the age of 55.,0,8,== Death ==,50779075
