time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
21 March 1900 - 5 March 1973,CD NNP CD : CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1921,CD,YEAR_REGEX_1,TIME,time_reference,1,2
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,2
1925,CD,YEAR_REGEX_1,TIME,time_reference,2,2
1933,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1936,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1946,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1949,CD,YEAR_REGEX_1,TIME,time_reference,2,3
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,3,3
1954,CD,YEAR_REGEX_1,TIME,time_reference,4,3
1955,CD,YEAR_REGEX_1,TIME,time_reference,5,3
1958 and 1961,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,3
1967,CD,YEAR_REGEX_1,TIME,time_reference,7,3
1970,CD,YEAR_REGEX_1,TIME,time_reference,7,3
5 March 1973,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,8,3
72 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,8,3
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1941,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1973,CD,YEAR_REGEX_1,TIME,time_reference,3,5
October 1939,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,5
1942,CD,YEAR_REGEX_1,TIME,time_reference,7,5
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,12
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,12
2012,CD,YEAR_REGEX_1,TIME,time_reference,2,14
