time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"August 12 , 1972","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Teren Delvon Jones (born August 12, 1972), better known by his stage name Del the Funky Homosapien (sometimes stylized as Del tha Funkee Homosapien) or Sir DZL, is an American rapper, singer, songwriter, and record producer.",0,0,,582456
1990–1997,CD,YEAR_REGEX_1,TIME,time_reference,1990–1997:,1,2,== Music career == | === 1990–1997: Early life and beginnings ===,582456
1991,CD,YEAR_REGEX_1,TIME,time_reference,"In 1991, with the help of Ice Cube, Del released his first solo album, I Wish My Brother George Was Here, at the age of 18.",1,3,== Music career == | === 1990–1997: Early life and beginnings ===,582456
1998–2006,CD,YEAR_REGEX_1,TIME,time_reference,1998–2006:,1,5,== Music career == | === 1998–2006: Middle era ===,582456
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Del would not produce another album for five years.,0,6,== Music career == | === 1998–2006: Middle era ===,582456
About a month,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"About a month before the release of his third album, Future Development, Del received a letter from his label, Elektra, stating that his contract had been terminated.",1,6,== Music career == | === 1998–2006: Middle era ===,582456
Future,NNP,TIMELINE_REGEX,TIME,time_reference,"About a month before the release of his third album, Future Development, Del received a letter from his label, Elektra, stating that his contract had been terminated.",1,6,== Music career == | === 1998–2006: Middle era ===,582456
Future,NNP,TIMELINE_REGEX,TIME,time_reference,Future Development became available in 1998 and was only available on the Hieroglyphics website in tape form but was re-released in 2002 on the Hieroglyphics Imperium label.,3,6,== Music career == | === 1998–2006: Middle era ===,582456
1998,CD,YEAR_REGEX_1,TIME,time_reference,Future Development became available in 1998 and was only available on the Hieroglyphics website in tape form but was re-released in 2002 on the Hieroglyphics Imperium label.,3,6,== Music career == | === 1998–2006: Middle era ===,582456
2002,CD,YEAR_REGEX_1,TIME,time_reference,Future Development became available in 1998 and was only available on the Hieroglyphics website in tape form but was re-released in 2002 on the Hieroglyphics Imperium label.,3,6,== Music career == | === 1998–2006: Middle era ===,582456
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Del also released another collaborative work with the Hieroglyphics crew in 1998, which was also the Hieroglyphics crew's first album, 3rd Eye Vision.",4,6,== Music career == | === 1998–2006: Middle era ===,582456
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Two years later, Del released his fourth solo album, Both Sides of the Brain, as well as Deltron 3030 which was a collaborative work with artists Dan the Automator and Kid Koala.",0,7,== Music career == | === 1998–2006: Middle era ===,582456
2001,CD,YEAR_REGEX_1,TIME,time_reference,"With Nakamura and Koala, Del was also a guest performer for Gorillaz's eponymous 2001 album.",1,7,== Music career == | === 1998–2006: Middle era ===,582456
2003,CD,YEAR_REGEX_1,TIME,time_reference,"2003 saw the release of Full Circle, the second full-length album from the Hieroglyphics crew.",3,7,== Music career == | === 1998–2006: Middle era ===,582456
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, Elektra released The Best of Del tha Funkee Homosapien: The Elektra Years without Del's approval.",0,8,== Music career == | === 1998–2006: Middle era ===,582456
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"In 2004, Elektra released The Best of Del tha Funkee Homosapien: The Elektra Years without Del's approval.",0,8,== Music career == | === 1998–2006: Middle era ===,582456
2006–present,CD,YEAR_REGEX_1,TIME,time_reference,=== 2006–present: Recent years ===,0,9,== Music career == | === 2006–present: Recent years ===,582456
Recent years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,=== 2006–present: Recent years ===,0,9,== Music career == | === 2006–present: Recent years ===,582456
"March 11 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On March 11, 2008, Del released Eleventh Hour through Definitive Jux.",0,10,== Music career == | === 2006–present: Recent years ===,582456
Eleventh Hour,NNP NNP,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"On March 11, 2008, Del released Eleventh Hour through Definitive Jux.",0,10,== Music career == | === 2006–present: Recent years ===,582456
"March 31 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On March 31, 2009, Del's next album Funk Man (The Stimulus Package) was made available for free download on the internet.",1,10,== Music career == | === 2006–present: Recent years ===,582456
September,NNP,MONTH_REGEX,TIME,time_reference,"In September of the same year, he released a new album, Automatik Statik, for an unfixed rate with a minimum of $3.",3,10,== Music career == | === 2006–present: Recent years ===,582456
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In September of the same year, he released a new album, Automatik Statik, for an unfixed rate with a minimum of $3.",3,10,== Music career == | === 2006–present: Recent years ===,582456
"August 6 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Del released his next album It Ain't Illegal Yet on August 6, 2010.",0,11,== Music career == | === 2006–present: Recent years ===,582456
"April 19 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Paying certain prices for the album will give certain incentives, including opportunities for personal collaborations with Del. Del released the album Golden Era on April 19, 2011, in a three-disc set including Funk Man (The Stimulus Package) and Automatik Statik.",2,11,== Music career == | === 2006–present: Recent years ===,582456
"January 2 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Del shared a free LP entitled Iller Than Most on January 2, 2014.",0,12,== Music career == | === 2006–present: Recent years ===,582456
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In 2000 the song ""Catch All This"" from Both Sides of the Brain was featured in the game Street Sk8er 2, ""Jaw Gymnastics"", featuring Casual, was featured in Knockout Kings, and ""Positive Contact"" from Deltron 3030 was featured in Mat Hoffman's Pro BMX.",1,14,== In other media ==,582456
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, ""If You Must"" was featured in Tony Hawk's Pro Skater 3.",2,14,== In other media ==,582456
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, ""Positive Contact"" from Deltron 3030 was featured in Tony Hawk's Underground and ""The Izm"" was featured in Rolling.",3,14,== In other media ==,582456
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005, the Hieroglyphics song ""Soweto"" is featured on ESPN NBA 2K5 (the Hieroglyphics crew is unlockable as a bonus team) and Del's song ""Burnt"" was featured in Tony Hawk's American Wasteland.",4,14,== In other media ==,582456
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, ""Catch a Bad One"" was featured in Marc Eckō's Getting Up: Contents Under Pressure and ""At the Helm"" featuring Hieroglyphics was featured in Tony Hawk's Project 8.",0,15,== In other media ==,582456
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Also in 2006, his song ""Dr. Bombay"" was used in the movie Beerfest.",1,15,== In other media ==,582456
May 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Mothersbaugh of Devo to produce the original score for  Skate 3, released in May 2010.",1,16,== In other media ==,582456
February 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 2016, Del, Black Thought, Murs and Fashawn recorded a new track called ""Rise Up"" for the video game Street Fighter V. A music video for the song was released by Capcom, and includes appearances by Del and his fellow collaborators.",2,16,== In other media ==,582456
October 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2018, Deltron 3030 collaborated with the Cartoon Network animated series Craig of the Creek, with Del making an appearance in the episode ""The Kid from 3030"" as Deltron.",3,16,== In other media ==,582456
1993,CD,YEAR_REGEX_1,TIME,time_reference,"In 1993, Del collaborated with the band Dinosaur Jr. to create the song ""Missing Link"", featured on the Judgment Night soundtrack.",0,19,== Collaborations ==,582456
