time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"July 22 , 1963","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Emily Ann Saliers (born July 22, 1963) is an American singer-songwriter and member of the musical duo Indigo Girls.",0,0,,655584
currently,RB,TIMELINE_REGEX,TIME,time_reference,Don Saliers was the William R. Cannon Distinguished Professor of Theology and Worship at the Candler School of Theology at Emory University; he is currently Theologian-in-Residence and a professor emeritus.,2,2,== Early life and education ==,655584
1985,CD,YEAR_REGEX_1,TIME,time_reference,"She began her college education at Tulane University but transferred to Emory University, graduating in 1985 with a bachelor's degree in English.",6,2,== Early life and education ==,655584
Quarter,NNP,TIME_UNIT_REGEX,TIME,time_reference,They would play together for tips in New Orleans' French Quarter.,3,5,== Musical career == | === Indigo Girls ===,655584
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, Saliers composed her first film score for the independent short film, One Weekend a Month.",0,7,== Musical career == | === Performing as Emily Saliers ===,655584
One Weekend,CD NNP,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"In 2004, Saliers composed her first film score for the independent short film, One Weekend a Month.",0,7,== Musical career == | === Performing as Emily Saliers ===,655584
a Month,DT NNP,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 2004, Saliers composed her first film score for the independent short film, One Weekend a Month.",0,7,== Musical career == | === Performing as Emily Saliers ===,655584
2007,CD,YEAR_REGEX_1,TIME,time_reference,She and her father Don Saliers performed together once at the Washington National Cathedral in 2007.,2,7,== Musical career == | === Performing as Emily Saliers ===,655584
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, she began working on her first solo album, Murmuration Nation, which was released on August 11, 2017 and was produced by longtime friend and Juilliard-trained violin player for Indigo Girls, Lyris Hung.",3,7,== Musical career == | === Performing as Emily Saliers ===,655584
"August 11 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"In 2014, she began working on her first solo album, Murmuration Nation, which was released on August 11, 2017 and was produced by longtime friend and Juilliard-trained violin player for Indigo Girls, Lyris Hung.",3,7,== Musical career == | === Performing as Emily Saliers ===,655584
April 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Saliers was a co-owner of Watershed, a restaurant in Atlanta, Georgia, from its founding until she sold her share in April 2018.",0,9,== Non-performance career ==,655584
May 2005 and October 2007,NNP CD CC NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,"Emily and her father attended book signings and church appearances around the US in support of the book, including the National Cathedral in Washington, D.C. in May 2005 and October 2007.",1,10,== Non-performance career ==,655584
"August 20 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Saliers married her longtime girlfriend, former Indigo Girls tour manager Tristin Chipman at New York City Hall on August 20, 2013.",0,12,== Personal life ==,655584
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Chipman, a Canadian, is from Calgary, but she spent most of her adult life in Toronto, according to Saliers between songs when performing onstage in Vancouver in 2013.",1,12,== Personal life ==,655584
November 2012Saliers,NNP NNS,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The couple already had a daughter, Cleo, born in November 2012Saliers had a passion for wine collecting, with a wine cellar that was reported to be at 2,000 bottles, but in 2015 she announced that she had given up drinking.",2,12,== Personal life ==,655584
2015,CD,YEAR_REGEX_1,TIME,time_reference,"The couple already had a daughter, Cleo, born in November 2012Saliers had a passion for wine collecting, with a wine cellar that was reported to be at 2,000 bottles, but in 2015 she announced that she had given up drinking.",2,12,== Personal life ==,655584
2011,CD,YEAR_REGEX_1,TIME,time_reference,"She has since disclosed that she became sober in 2011, calling it her ""biggest challenge.",3,12,== Personal life ==,655584
