time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
6 April 1978,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Myleene Angela Klass (born 6 April 1978) is a British singer, presenter, musician, model and businesswoman.",0,0,,345500
presenter,NN,TIMELINE_REGEX,TIME,time_reference,"Myleene Angela Klass (born 6 April 1978) is a British singer, presenter, musician, model and businesswoman.",0,0,,345500
2003 and 2007,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"She was a member of the pop group Hear'Say, and later released two solo classical crossover albums in 2003 and 2007.",1,0,,345500
More recently,RBR RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"More recently, Klass has been a television and radio presenter.",2,0,,345500
presenter,NN,TIMELINE_REGEX,TIME,time_reference,"More recently, Klass has been a television and radio presenter.",2,0,,345500
2010–2011,CD,YEAR_REGEX_1,TIME,time_reference,She has hosted television series including Popstar to Operastar (2010–2011) and BBQ Champ (2015) on ITV and The One Show (2007) on BBC One.,3,0,,345500
2015,CD,YEAR_REGEX_1,TIME,time_reference,She has hosted television series including Popstar to Operastar (2010–2011) and BBQ Champ (2015) on ITV and The One Show (2007) on BBC One.,3,0,,345500
2007,CD,YEAR_REGEX_1,TIME,time_reference,She has hosted television series including Popstar to Operastar (2010–2011) and BBQ Champ (2015) on ITV and The One Show (2007) on BBC One.,3,0,,345500
lunchtime,NN,DAY_TIME_REGEX,TIME,time_reference,She was briefly a regular panellist on the ITV lunchtime chat show Loose Women in 2014.,4,0,,345500
2014,CD,YEAR_REGEX_1,TIME,time_reference,She was briefly a regular panellist on the ITV lunchtime chat show Loose Women in 2014.,4,0,,345500
Saturdays,NNP,WEEK_REGEX,TIME,time_reference,"While at school, she spent her Saturdays studying singing at the Junior Department of the Guildhall School of Music and Drama.",2,2,== Early life and career ==,345500
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"She spent two years studying for her A-levels at East Coast College (Great Yarmouth Campus) and then took a musical theatre course at the Royal Academy of Music, University of London.",3,2,== Early life and career ==,345500
previously,RB,TIMELINE_REGEX,TIME,time_reference,"She sang backing vocals for Sir Cliff Richard, with whom she had previously worked at age 10 when she sang in a choir featured in his 1988 single ""Mistletoe and Wine"", which was that year's Christmas number one on the UK Singles Chart, and made her West End theatre debut in Miss Saigon.",1,3,== Early life and career ==,345500
1988,CD,YEAR_REGEX_1,TIME,time_reference,"She sang backing vocals for Sir Cliff Richard, with whom she had previously worked at age 10 when she sang in a choir featured in his 1988 single ""Mistletoe and Wine"", which was that year's Christmas number one on the UK Singles Chart, and made her West End theatre debut in Miss Saigon.",1,3,== Early life and career ==,345500
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"She sang backing vocals for Sir Cliff Richard, with whom she had previously worked at age 10 when she sang in a choir featured in his 1988 single ""Mistletoe and Wine"", which was that year's Christmas number one on the UK Singles Chart, and made her West End theatre debut in Miss Saigon.",1,3,== Early life and career ==,345500
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"She sang backing vocals for Sir Cliff Richard, with whom she had previously worked at age 10 when she sang in a choir featured in his 1988 single ""Mistletoe and Wine"", which was that year's Christmas number one on the UK Singles Chart, and made her West End theatre debut in Miss Saigon.",1,3,== Early life and career ==,345500
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Early television work came in 1998, when Klass sang soprano for the music of the Channel 4 film Alice through the Looking Glass.",0,5,== Music career ==,345500
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, Klass auditioned for the ITV reality show Popstars, which offered contestants an opportunity to become part of a newly formed pop band.",0,7,== Music career == | === Hear'Say ===,345500
Saturday,NNP,WEEK_REGEX,TIME,time_reference,It's Saturday.,3,7,== Music career == | === Hear'Say ===,345500
the end of 2001,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,"At the end of 2001, Hear'Say appeared on the Royal Variety Performance.",5,7,== Music career == | === Hear'Say ===,345500
2002,CD,YEAR_REGEX_1,TIME,time_reference,Klass made many appearances with Hear'Say on TV and in live performances during 2002.,1,8,== Music career == | === Hear'Say ===,345500
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"The pop act's many promotional appearances during the year were also broadcast as part of their own TV shows, entitled Hear'Say: A New Chapter in Full and The Hear'Say Story.",2,8,== Music career == | === Hear'Say ===,345500
December 2001,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The feud resulted in Marsh leaving the band in December 2001, to be replaced by Johnny Shentall in 2002.",4,8,== Music career == | === Hear'Say ===,345500
