time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, she moved to Venezuela, in order to pursue her studies at the ""Academia Latinoamericana de violin"".",1,2,== Biography ==,48428861
Three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Three years later, she moved again, to Switzerland, in order to complete her studies at the Fribourg/Freiburg conservatory.",2,2,== Biography ==,48428861
of the year 2013,IN DT NN CD,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME TIME,time_reference,She has been considered the raising star of the year 2013 by the French weekly Le Nouvel Observateur and the French magazine Les Inrockuptibles selected her album Invocación in the top ten 2015 South America albums.,7,2,== Biography ==,48428861
ten 2015,NN CD,BASIC_NUMBER_REGEX_1 YEAR_REGEX_1,NUMERAL TIME,time_reference,She has been considered the raising star of the year 2013 by the French weekly Le Nouvel Observateur and the French magazine Les Inrockuptibles selected her album Invocación in the top ten 2015 South America albums.,7,2,== Biography ==,48428861
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018 Cañizares and the Cuban pianist Omar Sosa released the album “Aguas”, featuring Inor Sotolongo as percussionist.",8,2,== Biography ==,48428861
15 November 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"The new album, “Erzulie”, named after the Haitian goddess of love and freedom, was released on 15 November 2019.",9,2,== Biography ==,48428861
2021,CD,YEAR_REGEX_1,TIME,time_reference,"With this album, Yilian has been nominated for the Songlines Music Awards as best artist/album 2021.",11,2,== Biography ==,48428861
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"Yilian has collaborated with artists like Chucho Valdés, Ibrahim Maalouf, Diego El Cigala, Youn Sun Nah, Omar Sosa, Dhafer Youssef, Richard Bona, Roberto Fonseca and El Comité.",0,3,== Biography ==,48428861
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009:,0,10,== Discography ==,48428861
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011:,0,11,== Discography ==,48428861
2013,CD,YEAR_REGEX_1,TIME,time_reference,"2013: Ochumare, Naïve Records",0,12,== Discography ==,48428861
2015,CD,YEAR_REGEX_1,TIME,time_reference,2015:,0,13,== Discography ==,48428861
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 : Erzulie, Planeta YOmar Sosa &  Yilian Cañizares",0,14,== Discography ==,48428861
2018,CD,YEAR_REGEX_1,TIME,time_reference,2018:,0,15,== Discography ==,48428861
2019,CD,YEAR_REGEX_1,TIME,time_reference,2019 :,0,16,== Discography ==,48428861
