time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 6 , 1968 – March 15 , 2011","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Musa Juma Mumbo (December 6, 1968 – March 15, 2011) was a rumba and Benga musician from Kenya.",0,0,,31213356
now,RB,TIMELINE_REGEX,TIME,time_reference,"He was born in Usonga, Siaya District (now Siaya County).",0,1,,31213356
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,It was a difficult decision because music was not paying in the 1980s in Kenya and it was not considered as a career.,2,1,,31213356
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Years later, the two brothers would separate and Omondi Tony turned to a solo career.",7,1,,31213356
weeks,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Only weeks before his death in 2011, he and his band had a tour in the United States.",3,3,,31213356
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Only weeks before his death in 2011, he and his band had a tour in the United States.",3,3,,31213356
"March 15 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He died of pneumonia on March 15, 2011 at Mombasa Hospital.",4,3,,31213356
