time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"June 1 , 1950","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Wayne Nelson (born June 1, 1950) is an American singer and musician best known for being the current lead singer of the rock band Little River Band, in which he also plays bass.",0,0,,9829201
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"During his teenage years and early twenties, he played in various regional bands around the Chicago area, emulating multiple styles but focusing on rhythm and blues.",1,2,== Early life ==,9829201
early twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,"During his teenage years and early twenties, he played in various regional bands around the Chicago area, emulating multiple styles but focusing on rhythm and blues.",1,2,== Early life ==,9829201
1978,CD,YEAR_REGEX_1,TIME,time_reference,"In 1978, Nelson moved to Los Angeles, and afterward worked with artists including Kenny Loggins and Jim Messina.",0,4,== Little River Band ==,9829201
1980,CD,YEAR_REGEX_1,TIME,time_reference,"While in Messina's band and opening for Little River Band in 1980, LRB's management invited Nelson to join the Australian band, and he officially became a member in 1981.",2,4,== Little River Band ==,9829201
1981,CD,YEAR_REGEX_1,TIME,time_reference,"While in Messina's band and opening for Little River Band in 1980, LRB's management invited Nelson to join the Australian band, and he officially became a member in 1981.",2,4,== Little River Band ==,9829201
The Night,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"In addition to playing bass, he was the lead singer on LRB's hit single, ""The Night Owls"" (1981).",3,4,== Little River Band ==,9829201
1981,CD,YEAR_REGEX_1,TIME,time_reference,"In addition to playing bass, he was the lead singer on LRB's hit single, ""The Night Owls"" (1981).",3,4,== Little River Band ==,9829201
September 1992,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Nelson's daughter Aubree died in September 1992, aged 13, in a car collision in San Diego.",0,5,== Little River Band ==,9829201
1996 to 1999,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Nelson left LRB from 1996 to 1999 but subsequently rejoined as bass guitarist and lead singer.,2,5,== Little River Band ==,9829201
1997,CD,YEAR_REGEX_1,TIME,time_reference,Since 1997 LRB has no original members.,3,5,== Little River Band ==,9829201
