time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
10 July 1904 – 21 March 1994,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1922 and 1937,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,0
10 July 1904,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2
1921,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1925,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1926,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1926,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1928,CD,YEAR_REGEX_1,TIME,time_reference,4,4
1926,CD,YEAR_REGEX_1,TIME,time_reference,4,4
1927,CD,YEAR_REGEX_1,TIME,time_reference,4,4
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1929,CD,YEAR_REGEX_1,TIME,time_reference,2,6
1929,CD,YEAR_REGEX_1,TIME,time_reference,2,6
the Night,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,2,6
1932,CD,YEAR_REGEX_1,TIME,time_reference,2,6
1935,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1941,CD,YEAR_REGEX_1,TIME,time_reference,1,8
1942,CD,YEAR_REGEX_1,TIME,time_reference,2,8
1985,CD,YEAR_REGEX_1,TIME,time_reference,3,8
1962,CD,YEAR_REGEX_1,TIME,time_reference,4,8
of each year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,4,8
6 April 1970,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,8
1984,CD,YEAR_REGEX_1,TIME,time_reference,7,8
21 March 1994,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,10
1923,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1929/30,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1934,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1931,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1931,CD,YEAR_REGEX_1,TIME,time_reference,1,18
1930,CD,YEAR_REGEX_1,TIME,time_reference,2,19
