time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 15 , 1943","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Eszter Perenyi (born December 15, 1943) is a Budapest-born Hungarian violinist and Meritorious Artist of Hungary.",0,0,,41738409
1975,CD,YEAR_REGEX_1,TIME,time_reference,"She also performed abroad in such countries as Germany, Italy and Sweden and since 1975 became a teacher at Liszt Academy.",2,0,,41738409
2002,CD,YEAR_REGEX_1,TIME,time_reference,In 2002 she became a recipient of the Bartók-Pásztory Prize and five years later was named a Merited Artist of the Republic of Hungary.,3,0,,41738409
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,In 2002 she became a recipient of the Bartók-Pásztory Prize and five years later was named a Merited Artist of the Republic of Hungary.,3,0,,41738409
