time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1951,CD,YEAR_REGEX_1,TIME,time_reference,"Cheryl Barnes (b. c. 1951 in Westfield, New Jersey) is an American singer and actress.",0,0,,15009022
1979,CD,YEAR_REGEX_1,TIME,time_reference,"She is best known for her role in Miloš Forman's 1979 film adaptation of Hair, where she played the mother of Hud's little son.",1,0,,15009022
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Barnes performed in Leonard Bernstein's Mass and on Broadway in The Last Sweet Days of Isaac, Godspell, and Jesus Christ Superstar.",0,3,== Biography ==,15009022
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Along with Laura Branigan, Cheryl sang backing vocals for Leonard Cohen on a European tour in 1976.",2,3,== Biography ==,15009022
a few months,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Forman talked her into coming to New York City for a few months, as he did not want to see such talent go to waste, but Barnes soon returned to Barstow, where she worked as a piano teacher.",7,3,== Biography ==,15009022
1983,CD,YEAR_REGEX_1,TIME,time_reference,"She remained friends with Forman and accompanied him to Prague in 1983, where he was shooting the film Amadeus.",8,3,== Biography ==,15009022
of the 1980,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Barnes sang the song ""Love and Passion"" (music by Giorgio Moroder and lyrics by Paul Schrader) for the soundtrack of the 1980 film American Gigolo.",9,3,== Biography ==,15009022
1987,CD,YEAR_REGEX_1,TIME,time_reference,Cheryl 1987,0,5,== Discography ==,15009022
