time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"August 25 , 1952","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Peter F. Wolf (born August 25, 1952) is a composer, producer, songwriter and arranger.",0,0,,8894916
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, he was awarded the Austrian Cross of Honour for Science and Art, 1st class (Österreichische Ehrenkreuz für Wissenschaft und Kunst).",1,0,,8894916
early twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,Wolf moved to America in his early twenties.,0,3,== Career ==,8894916
the late 1970s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"After his time in the southeastern United States, Wolf moved to Los Angeles, where he played keyboards for Frank Zappa in the late 1970s.",3,3,== Career ==,8894916
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1987, he joined Terry Bozzio, Mark Isham, Peter Maunu, and Patrick O'Hearn in the band Group 87.",4,3,== Career ==,8894916
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Wolf began producing in 1985, co-producing The Commodores ""Nightshift"".",0,4,== Career ==,8894916
Nightshift,NNP,DAY_TIME_REGEX,TIME,time_reference,"Wolf began producing in 1985, co-producing The Commodores ""Nightshift"".",0,4,== Career ==,8894916
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following year, Wolf produced four hit singles: Starship's ""We Built This City"" and ""Sara"", Wang Chung's ""Everybody Have Fun Tonight"", and El Debarge's ""Who's Johnny"", leading to more studio and production work.",1,4,== Career ==,8894916
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"The following year, Wolf produced four hit singles: Starship's ""We Built This City"" and ""Sara"", Wang Chung's ""Everybody Have Fun Tonight"", and El Debarge's ""Who's Johnny"", leading to more studio and production work.",1,4,== Career ==,8894916
the 1994,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"After losing his home and home studio in the 1994 Northridge earthquake, Wolf relocated to Austria and founded a new studio, Little America.",2,4,== Career ==,8894916
Weekend,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Wolf composed music for the films Neverending Story III, Weekend at Bernie's II, The Hollywood Sign, and Nutcracker and Mouse King, which won an Oscar for Best Foreign Film.",3,4,== Career ==,8894916
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,"His credits include Irren Ist Männlich (To Err is a Male Thing), Die Cellistin (The Cellist), Widows, St. Pauli Nacht (St. Pauli Night), The Fearless Four and Band on the Run.",4,4,== Career ==,8894916
2011,CD,YEAR_REGEX_1,TIME,time_reference,In 2011 he composed music for the Christmas movie Als der Weihnachtsmann vom Himmel fiel.,5,4,== Career ==,8894916
the Christmas,DT NNP,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,In 2011 he composed music for the Christmas movie Als der Weihnachtsmann vom Himmel fiel.,5,4,== Career ==,8894916
July 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In July 2015 Wolf and Lea Wolf-Millesi started Whamslam, an online entertainment platform for kids that combines creativity, music, and education.",0,5,== Career ==,8894916
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Wolf was honored with a BAMA Award (Birmingham Area Music Award) for his contributions to the Birmingham music scene.",0,7,== Awards ==,8894916
1969,CD,YEAR_REGEX_1,TIME,time_reference,"A Change in My Life/""Kraft durch Freude"" (1969)",0,9,== Discography ==,8894916
1980,CD,YEAR_REGEX_1,TIME,time_reference,"Tutti/""Tutti"" (1980)",0,10,== Discography ==,8894916
2000,CD,YEAR_REGEX_1,TIME,time_reference,Progression – A Symphony by Peter Wolf (2000),0,11,== Discography ==,8894916
2003,CD,YEAR_REGEX_1,TIME,time_reference,The Other Side (2003),0,12,== Discography ==,8894916
2004,CD,YEAR_REGEX_1,TIME,time_reference,Sense-ation – A Symphony by Peter Wolf (2004)with Gipsy Love,0,13,== Discography ==,8894916
1970,CD,YEAR_REGEX_1,TIME,time_reference,Gipsy Love (The White Album) (1970),0,14,== Discography ==,8894916
1972,CD,YEAR_REGEX_1,TIME,time_reference,Here We Come (1972)with Frank Zappa,0,15,== Discography ==,8894916
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Sheik Yerbouti (1979) (Single ""Bobby Brown"", Peter Wolf on Keyboards, Butter, Flora Margarine)",0,16,== Discography ==,8894916
1979,CD,YEAR_REGEX_1,TIME,time_reference,Joe's Garage Act 1 (1979),0,17,== Discography ==,8894916
1979,CD,YEAR_REGEX_1,TIME,time_reference,Joe's Garage Act 2 & 3 (April–June 1979),0,18,== Discography ==,8894916
"May 11 , 1981","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Tinsel Town Rebellion (May 11, 1981)",0,19,== Discography ==,8894916
May 1984,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Shut Up 'n' Play Yer Guitar (May 1984)with Red Rider,0,20,== Discography ==,8894916
1981,CD,YEAR_REGEX_1,TIME,time_reference,"""Lunatic Fringe""/As Far as Siam (1981)with Wolf & Wolf",0,21,== Discography ==,8894916
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Culture Shocked/""Think Pink"" (1982)",0,22,== Discography ==,8894916
1984,CD,YEAR_REGEX_1,TIME,time_reference,Don't Take the Candy (1984)with Grace Slick,0,23,== Discography ==,8894916
1984,CD,YEAR_REGEX_1,TIME,time_reference,Software (1984)with Vienna,0,24,== Discography ==,8894916
1987,CD,YEAR_REGEX_1,TIME,time_reference,(1987)with Chicago,1,25,== Discography ==,8894916
1994/2008,CD,YEAR_REGEX_1,TIME,time_reference,Chicago XXXII: Stone of Sisyphus (1994/2008)Arrangement and accompaniment,0,26,== Discography ==,8894916
1984,CD,YEAR_REGEX_1,TIME,time_reference,"""No Way Out"" (1984)",1,27,== Discography ==,8894916
1984,CD,YEAR_REGEX_1,TIME,time_reference,Survivor - Vital Signs (1984),0,28,== Discography ==,8894916
Nightshift,NN,DAY_TIME_REGEX,TIME,time_reference,"The Commodores - ""Nightshift"" (1985)",0,29,== Discography ==,8894916
1985,CD,YEAR_REGEX_1,TIME,time_reference,"The Commodores - ""Nightshift"" (1985)",0,29,== Discography ==,8894916
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Starship - ""We Built This City"" (1985)",0,30,== Discography ==,8894916
1985,CD,YEAR_REGEX_1,TIME,time_reference,Maurice White - Maurice White (1985) (keyboards),0,31,== Discography ==,8894916
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Heart -  ""What About Love"" (1985) (synth, piano & creative input)",0,32,== Discography ==,8894916
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Starship - ""Sara"" (1986)",0,33,== Discography ==,8894916
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"""Everybody Have Fun Tonight"" (1986) (also performed drums)",1,34,== Discography ==,8894916
1986,CD,YEAR_REGEX_1,TIME,time_reference,"""Everybody Have Fun Tonight"" (1986) (also performed drums)",1,34,== Discography ==,8894916
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Heart - ""These Dreams"" (1986)",0,35,== Discography ==,8894916
1986,CD,YEAR_REGEX_1,TIME,time_reference,"El Debarge ""Who's Johnny"" (main theme of the film Short Circuit) (1986)",0,36,== Discography ==,8894916
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Patti Labelle - ""On My Own"" (1986)",0,37,== Discography ==,8894916
1986,CD,YEAR_REGEX_1,TIME,time_reference,Chris Sutton - Chris Sutton (1986),0,38,== Discography ==,8894916
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Kenny Loggins - ""Playing with the Boys"" (from the films Top Gun and Side Out) (1986)",0,39,== Discography ==,8894916
