time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 26 , 1888 – December 14 , 1964","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1888,CD,YEAR_REGEX_1,TIME,time_reference,0,1
less than 10 years old,JJR IN CD NNS JJ,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,MODIFIER MODIFIER NUMERAL TIME MODIFIER,time_reference,1,1
the late nineteenth century,DT JJ JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,1,1
many decades,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,1
1908,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1912,CD,YEAR_REGEX_1,TIME,time_reference,4,1
the 1915,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,1
the early 1920s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,6,1
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,6,1
1920,CD,YEAR_REGEX_1,TIME,time_reference,0,2
1918,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1935,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1925,CD,YEAR_REGEX_1,TIME,time_reference,2,2
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,2
1940,CD,YEAR_REGEX_1,TIME,time_reference,3,2
of that decade,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,2
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,3
early 1950s,RB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,3
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1936,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1941,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1920–1946,CD,YEAR_REGEX_1,TIME,time_reference,0,9
2012,CD,YEAR_REGEX_1,TIME,time_reference,1,9
