time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"During college, she also performed in professional symphonies in Virginia, Maryland, and New York and was the winner twice of the JMU School of Music Concerto Competition performing Violin Concerto (Khachaturian) her Freshman year and Tzigane by Ravel as a Senior.",6,2,== Early life ==,16800214
currently,RB,TIMELINE_REGEX,TIME,time_reference,Newbold currently lives in Southern California with her husband.,0,6,== Personal life ==,16800214
