time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"August 9 , 1956","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Virgil Moorefield (born August 9, 1956) is a composer and intermedia artist based in Rüschlikon, Switzerland.",0,0,,14830883
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In 1979, Moorefield moved to the East Village of New York City and began a career as a composer, teaching himself along the way.",5,3,== Biography ==,14830883
1983,CD,YEAR_REGEX_1,TIME,time_reference,"His first recording, Transformations, scored for big band with electric guitars and horns, appeared in 1983.",6,3,== Biography ==,14830883
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Around the same time, Moorefield joined the Glenn Branca Ensemble, touring and recording with them until 2008.",8,3,== Biography ==,14830883
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Beginning in 1994, Moorefield has released CDs of his composer-led ensembles on various labels.",9,3,== Biography ==,14830883
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998 Moorefield received an M.F.A. in composition from Princeton University, where he studied with Paul Lansky, and a Ph.D. from the same institution in 2001.",12,3,== Biography ==,14830883
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998 Moorefield received an M.F.A. in composition from Princeton University, where he studied with Paul Lansky, and a Ph.D. from the same institution in 2001.",12,3,== Biography ==,14830883
2005,CD,YEAR_REGEX_1,TIME,time_reference,"His dissertation, ""The Producer As Composer"", was published in expanded form as a hardcover (2005) and paperback (2010) by MIT Press.",13,3,== Biography ==,14830883
2010,CD,YEAR_REGEX_1,TIME,time_reference,"His dissertation, ""The Producer As Composer"", was published in expanded form as a hardcover (2005) and paperback (2010) by MIT Press.",13,3,== Biography ==,14830883
the early 2000s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 2000s, Moorefield began writing immersive intermedia works, at first collaboratively,  and then as large-scale compositions.",14,3,== Biography ==,14830883
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013 he released a DVD of a large scale piece performed on three continents, ""Five Ideas About the Relation of Sight and Sound"".",15,3,== Biography ==,14830883
