time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
27 March 1927 – 27 April 2007,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Mstislav Leopoldovich Rostropovich (27 March 1927 – 27 April 2007) was a Soviet and Russian cellist and conductor.,0,0,,155166
of the 20th century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,He is considered by many to be the greatest cellist of the 20th century.,1,0,,155166
the 1974,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Rostropovich was internationally recognized as a staunch advocate of human rights, and was awarded the 1974 Award of the International League of Human Rights.",0,1,,155166
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Early years ==,1,2,== Early years ==,155166
1892–1942,CD,YEAR_REGEX_1,TIME,time_reference,"Mstislav's father (1892–1942) was born in Voronezh to Witold Rostropowicz, a composer of Polish noble descent, and Matilda Rostropovich, née Pule of Belarusian descent.",1,3,== Early years ==,155166
1943,CD,YEAR_REGEX_1,TIME,time_reference,During World War II his family moved back to Orenburg and then in 1943 to Moscow.,2,5,== Early years ==,155166
1943,CD,YEAR_REGEX_1,TIME,time_reference,"In 1943, at the age of 16, he entered the Moscow Conservatory, where he studied cello with his uncle Semyon Kozolupov, and piano, conducting and composition with Vissarion Shebalin.",0,6,== Early years ==,155166
1945,CD,YEAR_REGEX_1,TIME,time_reference,In 1945 he came to prominence as a cellist when he won the gold medal in the Soviet Union's first ever competition for young musicians.,2,6,== Early years ==,155166
1948,CD,YEAR_REGEX_1,TIME,time_reference,"He graduated from the Conservatory in 1948, and became professor of cello there in 1956.",3,6,== Early years ==,155166
1956,CD,YEAR_REGEX_1,TIME,time_reference,"He graduated from the Conservatory in 1948, and became professor of cello there in 1956.",3,6,== Early years ==,155166
1942,CD,YEAR_REGEX_1,TIME,time_reference,Rostropovich gave his first cello concert in 1942.,0,8,== First concerts ==,155166
"1947 , 1949 and 1950","CD , CD CC CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME MODIFIER TIME,time_range,"He won first prize at the international Music Awards of Prague and Budapest in 1947, 1949 and 1950.",1,8,== First concerts ==,155166
1950,CD,YEAR_REGEX_1,TIME,time_reference,"In 1950, at the age of 23 he was awarded what was then considered the highest distinction in the Soviet Union, the Stalin Prize.",2,8,== First concerts ==,155166
1955,CD,YEAR_REGEX_1,TIME,time_reference,"In 1955, he married Galina Vishnevskaya, a leading soprano at the Bolshoi Theatre.",0,9,== First concerts ==,155166
