time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1 June 1985,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Steffen Kummerer (born 1 June 1985) is a German musician, multi-instrumentalist and producer.",0,0,,32076105
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2012, he has been a member of the official tribute band Death to All.",2,0,,32076105
1 June 1985,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Steffen Kummerer was born in Chemnitz (Karl-Marx-Stadt then) on 1 June 1985.,0,3,== Biography == | === Early life and education ===,32076105
one year,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,He started playing Piano at the age of 9 and received a scholarship for gifted musicians one year later.,1,3,== Biography == | === Early life and education ===,32076105
late 2002,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"At the age of 16, he learned to play guitar and founded the progressive death metal band Obscura in late 2002.",4,3,== Biography == | === Early life and education ===,32076105
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, Kummerer begun to study electric guitar and founded the technical death metal band Obscura.",0,5,== Biography == | === Professional career ===,32076105
2019,CD,YEAR_REGEX_1,TIME,time_reference,"The band released five full-length records with world-wide chart entries through American based label Relapse Records, before the band signed to the world's biggest heavy metal label, Nuclear Blast Records, in 2019.",1,5,== Biography == | === Professional career ===,32076105
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Kummerer created the black metal band Thulcandra which released three full-length albums through Austrian major label Napalm Records.",0,6,== Biography == | === Professional career ===,32076105
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Kummerer became a member of ""Death to All"", the official tribute act to American death metal pioneers Death, to replace their original singer and guitarist, Chuck Schuldiner.",0,7,== Biography == | === Professional career ===,32076105
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Kummerer received a Metal Hammer Award in Berlin, Germany as representative to the late Chuck Schuldiner, who died in 2001.",2,7,== Biography == | === Professional career ===,32076105
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Kummerer received a Metal Hammer Award in Berlin, Germany as representative to the late Chuck Schuldiner, who died in 2001.",2,7,== Biography == | === Professional career ===,32076105
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, a collaboration with Panzerballett under direction of Jan Zehrfeld featuring Mike Keneally (Frank Zappa, Joe Satriani), Jen Majura (Evanescence) and Mattias IA Eklundh was released.",0,8,== Biography == | === Professional career ===,32076105
