time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 17 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Shin Dong-yup (Korean: 신동엽; born February 17, 1971) is a South Korean comedian and television comedy show host.",0,0,,39249965
Saturday,NNP,WEEK_REGEX,TIME,time_reference,He became popular after appearing in SBS's variety program Happy Saturday and MBC's sitcom Guys n Girls.,2,0,,39249965
