time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1979,CD,YEAR_REGEX_1,TIME,time_reference,Kristor Lybecker Brødsgaard (born 1979) is a Danish double bassist known from collaborations with jazz guitarist Tao Højgaard and within JazzKamikaze.,0,0,,40486097
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Brødsgaard picked up the double bass in 1992, and was awarded the «Berlingske Tidendes Rytmiske Musikkonkurrence», including bassist Niels-Henning Ørsted Pedersen in the jury.",0,2,== Career ==,40486097
1999,CD,YEAR_REGEX_1,TIME,time_reference,1999:,0,4,== Honors ==,40486097
2005,CD,YEAR_REGEX_1,TIME,time_reference,2005:,0,5,== Honors ==,40486097
2005,CD,YEAR_REGEX_1,TIME,time_reference,2005:,0,6,== Honors ==,40486097
2007,CD,YEAR_REGEX_1,TIME,time_reference,2007:,0,7,== Honors ==,40486097
2007-2009,JJ,YEAR_REGEX_1,TIME,time_reference,Spearhead in the International Launch of Danish Jazz between 2007-2009,1,7,== Honors ==,40486097
2005,CD,YEAR_REGEX_1,TIME,time_reference,2005:,0,10,== Discography ==,40486097
2007,CD,YEAR_REGEX_1,TIME,time_reference,2007:,0,11,== Discography ==,40486097
2008,CD,YEAR_REGEX_1,TIME,time_reference,2008:,0,12,== Discography ==,40486097
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009:,0,13,== Discography ==,40486097
2010,CD,YEAR_REGEX_1,TIME,time_reference,"2010: Supersonic revolutions, (SevenSeas)",0,14,== Discography ==,40486097
2012,CD,YEAR_REGEX_1,TIME,time_reference,2012:,0,15,== Discography ==,40486097
2003,CD,YEAR_REGEX_1,TIME,time_reference,"2003: I 508 Farver (Cope), within Prinsens Orkester",0,16,== Discography ==,40486097
2004,CD,YEAR_REGEX_1,TIME,time_reference,"2004: ""Trioscope"" (Cope), within Trioscope",0,17,== Discography ==,40486097
2004,CD,YEAR_REGEX_1,TIME,time_reference,"2004: ""Play Attention"" (Calibrated), within Jan Lippert Ensemble",0,18,== Discography ==,40486097
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"2004: ""Play Attention"" (Calibrated), within Jan Lippert Ensemble",0,18,== Discography ==,40486097
2005,CD,YEAR_REGEX_1,TIME,time_reference,2005:,0,19,== Discography ==,40486097
2006,CD,YEAR_REGEX_1,TIME,time_reference,"2006: ""Protestsange.dk"" (Edel), within various artists",0,20,== Discography ==,40486097
2006,CD,YEAR_REGEX_1,TIME,time_reference,"2006: ""Playing"" (Cope), within Jan Lippert Ensemble",0,21,== Discography ==,40486097
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"2006: ""Playing"" (Cope), within Jan Lippert Ensemble",0,21,== Discography ==,40486097
2009,CD,YEAR_REGEX_1,TIME,time_reference,"2009: ""Stilletto"" (Playground), within Karen",0,22,== Discography ==,40486097
2012,CD,YEAR_REGEX_1,TIME,time_reference,"2012: ""Deeper Than Roots"" (Target), within Aisha",0,23,== Discography ==,40486097
2013,CD,YEAR_REGEX_1,TIME,time_reference,"2013: ""Catching the Wave"" (Stunt), within Veronica Mortensen BandAs",0,24,== Discography ==,40486097
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011:,0,25,== Discography ==,40486097
