time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
14 May 1914 – 19 November 1966,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,0
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,0
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,2
1946–49,CD,YEAR_REGEX_1,TIME,time_reference,1,4
1962–65,CD,YEAR_REGEX_1,TIME,time_reference,4,4
21 February 1956,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,7,4
April 1999,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,4
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,12,4
1956–66,CD,YEAR_REGEX_1,TIME,time_reference,0,5
now,RB,TIMELINE_REGEX,TIME,time_reference,2,5
1963 and 1964,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,5
ad,NN,ERA_REGEX,TIME,time_reference,8,5
the Springfields,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,6
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,6
of 1961,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,7
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,7
1962,CD,YEAR_REGEX_1,TIME,time_reference,3,7
1960,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1966,CD,YEAR_REGEX_1,TIME,time_reference,2,8
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,10
19 November 1966,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,12
7 November 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,12
2011 and 2013,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,14
1960,CD,YEAR_REGEX_1,TIME,time_reference,1,14
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,14
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,14
24 April 2017,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,15
3 January 2005,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,18
