time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
26 April 1964,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Axel Dörner (born 26 April 1964 in Cologne, Germany) is a German trumpeter, pianist, and composer.",0,0,,50787966
1988–89,CD,YEAR_REGEX_1,TIME,time_reference,Dörner studied piano in the Dutch town Arnhem (1988–89) and at the Music Academy in Cologne (1989–1996).,0,2,== Biography ==,50787966
1989–1996,CD,YEAR_REGEX_1,TIME,time_reference,Dörner studied piano in the Dutch town Arnhem (1988–89) and at the Music Academy in Cologne (1989–1996).,0,2,== Biography ==,50787966
1991,CD,YEAR_REGEX_1,TIME,time_reference,"From 1991 he studied trumpet with Malte Burba, and during his studies he collaborated with trumpeter Bruno Light as the Street Fighters Duo.",1,2,== Biography ==,50787966
1994,CD,YEAR_REGEX_1,TIME,time_reference,Dörner has lived in Berlin since 1994 and is an integral part of the Berlin scene of new improvisational and experimental music.,4,2,== Biography ==,50787966
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Besides playing solo and in his trio TOOT (with Phil Minton and Thomas Lehn), he has played with artists such as Otomo Yoshihide and in groups such as Die Anreicherung (with Christian Lillinger, Håvard Wiik, and Jan Roder), Ig Henneman Sextet, Ken Vandermark's Territory-Band, Hedros (with Mats Gustafsson, Günter Christmann, Barry Guy, and others), and the London Jazz Composers' Orchestra.",5,2,== Biography ==,50787966
2001,CD,YEAR_REGEX_1,TIME,time_reference,2001:,0,4,== Selected discography ==,50787966
2007,CD,YEAR_REGEX_1,TIME,time_reference,2007:,0,5,== Selected discography ==,50787966
