time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
30 July 1937,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,1
of a year,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,2,1
1995,CD,YEAR_REGEX_1,TIME,time_reference,3,1
1937,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1954,CD,YEAR_REGEX_1,TIME,time_reference,2,3
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,3
now,RB,TIMELINE_REGEX,TIME,time_reference,2,3
January to September 1956,NNP TO NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,0,5
September 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,5
1960,CD,YEAR_REGEX_1,TIME,time_reference,1,5
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,5
1966,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1970 to 1972,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,5
the 1976 Summer,DT CD NNP,PREFIX_REGEX_1 YEAR_REGEX_1 SEASON_REGEX,MODIFIER TIME TIME,time_reference,3,5
1977,CD,YEAR_REGEX_1,TIME,time_reference,5,5
1980,CD,YEAR_REGEX_1,TIME,time_reference,5,5
1982,CD,YEAR_REGEX_1,TIME,time_reference,5,5
1985,CD,YEAR_REGEX_1,TIME,time_reference,6,5
'85,POS,YEAR_REGEX_2,TIME,,6,5
1986,CD,YEAR_REGEX_1,TIME,time_reference,7,5
1988,CD,YEAR_REGEX_1,TIME,time_reference,7,5
1989,CD,YEAR_REGEX_1,TIME,time_reference,8,5
1993,CD,YEAR_REGEX_1,TIME,time_reference,9,5
1994,CD,YEAR_REGEX_1,TIME,time_reference,10,5
December 1995,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,5
November 1995,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,7
1997 to 2011,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,7
Friday,NNP,WEEK_REGEX,TIME,time_reference,2,7
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,9
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1992,CD,YEAR_REGEX_1,TIME,time_reference,1,9
1992,CD,YEAR_REGEX_1,TIME,time_reference,4,9
