time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 16 , 1919 – December 14 , 1997","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1947,CD,YEAR_REGEX_1,TIME,time_reference,4,2
lasted two years,VBD CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,,6,2
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,2
three months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,9,2
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,4
their 1935,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,3,6
A Night,DT NNP,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,3,6
1944,CD,YEAR_REGEX_1,TIME,time_reference,5,6
Pasternak,NNP,TIMELINE_REGEX,TIME,time_reference,6,6
1949,CD,YEAR_REGEX_1,TIME,time_reference,6,6
1944,CD,YEAR_REGEX_1,TIME,time_reference,0,7
The Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,7
Spring,NN,SEASON_REGEX,TIME,time_reference,1,7
1945,CD,YEAR_REGEX_1,TIME,time_reference,1,7
summer,NN,SEASON_REGEX,TIME,time_reference,0,9
Falla,NNP,SEASON_REGEX,TIME,time_reference,12,9
A Day,DT NNP,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,12,9
The year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,15,9
18 months,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,15,9
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,11
January 1950,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,11
1947,CD,YEAR_REGEX_1,TIME,time_reference,4,11
summer,NN,SEASON_REGEX,TIME,time_reference,4,11
1947,CD,YEAR_REGEX_1,TIME,time_reference,4,11
1951,CD,YEAR_REGEX_1,TIME,time_reference,6,11
of the next decade,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,2,13
1960,CD,YEAR_REGEX_1,TIME,time_reference,3,13
the late 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,5,13
1990,CD,YEAR_REGEX_1,TIME,time_reference,6,13
the last 15 years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,9,13
1997,CD,YEAR_REGEX_1,TIME,time_reference,10,13
