time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
26 August 1950 – 22 December 2015,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Gustaf Peter Lundblad (26 August 1950 – 22 December 2015) was a Swedish singer and songwriter, well known for his 1986 song Ta mig till havet.",0,0,,36748823
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Gustaf Peter Lundblad (26 August 1950 – 22 December 2015) was a Swedish singer and songwriter, well known for his 1986 song Ta mig till havet.",0,0,,36748823
1978,CD,YEAR_REGEX_1,TIME,time_reference,"In 1978, Lundblad and Torbjörn wrote and recorded the song Who Will Comfort Toffle?",4,0,,36748823
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Together with Agneta Olsson, Lundblad competed in Melodifestivalen 1983 with the song Vill du ha mig efter gryningen.",6,0,,36748823
22 December 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Lundblad died of prostate cancer, on 22 December 2015, aged 65.",0,1,,36748823
