time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"January 7 , 1921 – January 18 , 1975","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1956,CD,YEAR_REGEX_1,TIME,time_reference,2,2
Present,NNP,TIMELINE_REGEX,TIME,time_reference,2,2
1963,CD,YEAR_REGEX_1,TIME,time_reference,2,2
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,2
summers,NNS,SEASON_REGEX,TIME,time_reference,3,2
1948,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1957,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1958,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1974,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,3
winter,NN,SEASON_REGEX,TIME,time_reference,0,3
"January 18 , 1975","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,3
eleven days,VBN NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,1,3
1892–1986,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,5
of Night,IN NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,2,5
1953,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1954,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1954,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1951,CD,YEAR_REGEX_1,TIME,time_reference,2,12
of Night,IN NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,13
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1963,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1957,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1952,CD,YEAR_REGEX_1,TIME,time_reference,2,17
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,22
Fall,NNP,SEASON_REGEX,TIME,time_reference,0,23
1976,CD,YEAR_REGEX_1,TIME,time_reference,2,23
1992,CD,YEAR_REGEX_1,TIME,time_reference,1,24
1955,CD,YEAR_REGEX_1,TIME,time_reference,2,24
2007-01-21,JJ,YEAR_REGEX_1,TIME,time_reference,1,28
