time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 16 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Ruby Lovett (born February 16, 1967 in Laurel, Mississippi) is an American country music singer-songwriter.",0,0,,38794176
One Day,CD NNP,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"She cut a 45 rpm recording of ""One Day at a Time"" and ""Me and Jesus"" when she was 6 years old.",2,0,,38794176
6 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"She cut a 45 rpm recording of ""One Day at a Time"" and ""Me and Jesus"" when she was 6 years old.",2,0,,38794176
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,She later entered local talent contests and won the True Value Country Showdown three years in a row.,3,0,,38794176
January 1998,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Lovett signed with Curb Records who released her debut album, Ruby Lovett, in January 1998.",7,0,,38794176
1998,CD,YEAR_REGEX_1,TIME,time_reference,Ruby Lovett (1998),1,1,== Ruby Lovett (1998) ==,38794176
