time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 24 , 1953","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Mark Rivera (born May 24, 1953) is an American saxophonist, multi-instrumentalist, musician, singer, musical director and corporate entertainment provider who is mostly known for his work with Billy Joel.",0,0,,2587526
1970s,CD,YEAR_REGEX_1,TIME,time_reference,Rivera's first national exposure came with the band Tycoon in the mid 1970s.,0,4,== Career ==,2587526
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Over the years, Rivera has worked with Hall & Oates, Tycoon, Peter Gabriel on his groundbreaking So album – where Rivera played on ""Sledgehammer"" and ""Big Time"", Simon & Garfunkel, John Lennon, Billy Ocean, and",0,5,== Career ==,2587526
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Rivera has played with Billy Joel and his band since 1982, replacing Richie Cannata.",0,6,== Career ==,2587526
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995, Rivera joined Ringo Starr & His All-Starr Band, with which he would continue for several tours.",0,7,== Career ==,2587526
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, Rivera released his first solo album, Common Bond, which includes appearances by Joel, Starr, Nils Lofgren and Steve Lukather.",0,8,== Career ==,2587526
2014,CD,YEAR_REGEX_1,TIME,time_reference,"The song ""Money Money Money"" was a finalist for 2014's Coolest Song in the World on Little Steven's Underground Garage.",1,8,== Career ==,2587526
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, he was the Musical Director for  ""Dear Mr. Fantasy: A Celebration for Jim Capaldi"" along with Steve Winwood, Joe Walsh, Paul Weller, Pete Townshend and Jon Lord.",1,10,== Musical director ==,2587526
