time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"April 30 , 1998","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Braulio Caballero-Figueroa (Tlalnepantla de Baz, State of Mexico, April 30, 1998), is a Mexican organist, harpsichordist and orchestral conductor.",0,0,,62871759
2014 to 2020,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Since 2014 to 2020 he was the organist of the Metropolitan Cathedral of Tlalnepantla.,3,2,== Career ==,62871759
2014,CD,YEAR_REGEX_1,TIME,time_reference,"During the visit of Pope Francis to Mexico in 2014, he was selected as a member of the choir for Mass celebrated in Ecatepec, with the Symphony Orchestra of the State of Mexico.",4,2,== Career ==,62871759
2017 to 2019,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,From 2017 to 2019 he was assistant director of the Choir of the National Conservatory of Music of Mexico.,5,2,== Career ==,62871759
"September 6 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Since September 6, 2020 he is organist of the Metropolitan Cathedral of Mexico  City.",0,3,== Career ==,62871759
2021,CD,YEAR_REGEX_1,TIME,time_reference,"“Stat Crux dum volvitur orbis”, Guatemala 2021.",0,8,== International Festivals ==,62871759
2021,CD,YEAR_REGEX_1,TIME,time_reference,"Festival internacional “Hic est Corpus Meum”, Guatemala 2021.",0,9,== International Festivals ==,62871759
