time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
14 November 1943,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Jean-Claude Petit (born 14 November 1943) is a French composer and arranger, born in Vaires-sur-Marne.",0,0,,13295734
1960s,NNS,YEAR_REGEX_1,TIME,time_reference,"He did the string arrangements for Mink DeVille's Le Chat Bleu album, as well as orchestrating the backing parts to some French pop singles in the mid-to-late 1960s, including those of Erick Saint-Laurent and yé-yé girls Christine Pilzer and Monique Thubert.",2,0,,13295734
1973,CD,YEAR_REGEX_1,TIME,time_reference,In 1973 he composed La leçon de Michette.,0,1,,13295734
1973 to 1976,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,The song was popular in Italy due to its use in the soundtrack of a well-known Carosello (the Italian TV spot broadcast) from 1973 to 1976.,1,1,,13295734
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"As a music ghostwriter for director Michel Magne, Petit did not get credit for his film scores until he was 36.1979 saw his first major film soundtrack commission (Alexandro Jodorowsky's Tusk), but he had been releasing solo records at least a decade earlier, including at least four for the Chappell Music Library, as well as his album Chez Jean-Claude Petit, released in the early 1970s.",0,2,,13295734
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"As a music ghostwriter for director Michel Magne, Petit did not get credit for his film scores until he was 36.1979 saw his first major film soundtrack commission (Alexandro Jodorowsky's Tusk), but he had been releasing solo records at least a decade earlier, including at least four for the Chappell Music Library, as well as his album Chez Jean-Claude Petit, released in the early 1970s.",0,2,,13295734
1976,CD,YEAR_REGEX_1,TIME,time_reference,"In 1976 he collaborated with Pierre Delanoë, Toto Cutugno, Vito Pallavicini in a very popular and funky music for Mireille Mathieu called Ciao Bambino, Sorry.",1,2,,13295734
1989,CD,YEAR_REGEX_1,TIME,time_reference,His scores for The Return of the Musketeers (1989) and Cyrano de Bergerac (1990) remain perhaps his best known work internationally.,3,2,,13295734
1990,CD,YEAR_REGEX_1,TIME,time_reference,His scores for The Return of the Musketeers (1989) and Cyrano de Bergerac (1990) remain perhaps his best known work internationally.,3,2,,13295734
1995,CD,YEAR_REGEX_1,TIME,time_reference,In 1995 he was nominated for a Victoires de la Musique award in soundtrack of the year for L'Etudiante Etranger.,4,2,,13295734
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,In 1995 he was nominated for a Victoires de la Musique award in soundtrack of the year for L'Etudiante Etranger.,4,2,,13295734
the 1970s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Jean Claude conducted and arranged for American Orchestra leader Billy Vaughn in the 1970s:,5,2,,13295734
1979,CD,YEAR_REGEX_1,TIME,time_reference,1979: Tusk,0,4,== Filmography ==,13295734
1982,CD,YEAR_REGEX_1,TIME,time_reference,1982:,0,5,== Filmography ==,13295734
1985,CD,YEAR_REGEX_1,TIME,time_reference,1985: Tranches de vie,0,6,== Filmography ==,13295734
1985,CD,YEAR_REGEX_1,TIME,time_reference,1985:,0,7,== Filmography ==,13295734
1986,CD,YEAR_REGEX_1,TIME,time_reference,1986:,0,8,== Filmography ==,13295734
1986,CD,YEAR_REGEX_1,TIME,time_reference,1986:,0,9,== Filmography ==,13295734
1987,CD,YEAR_REGEX_1,TIME,time_reference,1987:,0,10,== Filmography ==,13295734
1988,CD,YEAR_REGEX_1,TIME,time_reference,1988:,0,11,== Filmography ==,13295734
1989,CD,YEAR_REGEX_1,TIME,time_reference,1989:,0,12,== Filmography ==,13295734
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990:,0,13,== Filmography ==,13295734
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990:,0,14,== Filmography ==,13295734
1991,CD,YEAR_REGEX_1,TIME,time_reference,1991:,0,15,== Filmography ==,13295734
1991,CD,YEAR_REGEX_1,TIME,time_reference,1991:,0,16,== Filmography ==,13295734
1992,CD,YEAR_REGEX_1,TIME,time_reference,"1992: 588, Street Paradises",0,17,== Filmography ==,13295734
1992,CD,YEAR_REGEX_1,TIME,time_reference,1992:,0,18,== Filmography ==,13295734
1992,CD,YEAR_REGEX_1,TIME,time_reference,1992:,0,19,== Filmography ==,13295734
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993:,0,20,== Filmography ==,13295734
1994,CD,YEAR_REGEX_1,TIME,time_reference,1994:,0,21,== Filmography ==,13295734
1995,CD,YEAR_REGEX_1,TIME,time_reference,1995:,0,22,== Filmography ==,13295734
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996:,0,23,== Filmography ==,13295734
1997,CD,YEAR_REGEX_1,TIME,time_reference,1997:,0,24,== Filmography ==,13295734
1998,CD,YEAR_REGEX_1,TIME,time_reference,1998:,0,25,== Filmography ==,13295734
2000,CD,YEAR_REGEX_1,TIME,time_reference,2000: Lumumba,0,26,== Filmography ==,13295734
2002,CD,YEAR_REGEX_1,TIME,time_reference,2002:,0,27,== Filmography ==,13295734
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004:,0,28,== Filmography ==,13295734
2007,CD,YEAR_REGEX_1,TIME,time_reference,2007:,0,29,== Filmography ==,13295734
